Zip,City,State,2018-11
32641,Gainesville,FL,99500.0
50428,Clear Lake,IA,253000.0
80107,Elizabeth,CO,474000.0
07204,Roselle Park,NJ,298500.0
27608,Raleigh,NC,675000.0
30326,Atlanta,GA,419900.0
14219,Hamburg,NY,148250.0
46561,Osceola,IN,170950.0
55040,Isanti,MN,220000.0
25405,Martinsburg,WV,199900.0
74033,Glenpool,OK,169900.0
36420,Andalusia,AL,129000.0
48462,Ortonville,MI,285610.0
55077,Inver Grove Heights,MN,467990.0
64089,Smithville,MO,249900.0
06903,Stamford,CT,797000.0
72719,Centerton,AR,263000.0
33812,Lakeland,FL,259950.0
78629,Gonzales,TX,185000.0
94517,Clayton,CA,799495.0
35773,Meridianville,AL,179900.0
03076,Pelham,NH,489900.0
08534,Hopewell,NJ,485000.0
01119,Springfield,MA,174943.5
02333,East Bridgewater,MA,369450.0
33974,Lehigh Acres,FL,179900.0
04105,Falmouth,ME,554000.0
59911,Bigfork,MT,749000.0
93614,Coarsegold,CA,299900.0
17847,Milton,PA,159900.0
22657,Strasburg,VA,229000.0
56093,Waseca,MN,144900.0
75065,Lake Dallas,TX,334450.0
30467,Sylvania,GA,117900.0
13492,Whitesboro,NY,135000.0
55409,Minneapolis,MN,299900.0
11730,Islip,NY,467000.0
24901,Lewisburg,WV,259000.0
27949,Southern Shores,NC,524900.0
87571,Taos,NM,432000.0
85622,Green Valley,AZ,255750.0
18508,Scranton,PA,72250.0
62812,Benton,IL,64900.0
73068,Noble,OK,149600.0
02571,Wareham,MA,299900.0
38558,Crossville,TN,247450.0
32333,Havana,FL,154900.0
82435,Powell,WY,247750.0
65026,Eldon,MO,149900.0
16057,Slippery Rock,PA,190000.0
53965,Wisconsin Dells,WI,211950.0
60481,Wilmington,IL,169500.0
33190,Cutler Bay,FL,255000.0
72745,Lowell,AR,225999.0
25428,Inwood,WV,231000.0
61356,Princeton,IL,139000.0
63144,Brentwood,MO,224900.0
18510,Scranton,PA,119900.0
45807,Elida,OH,142500.0
15071,North Fayette,PA,324900.0
35453,Cottondale,AL,174900.0
28721,Clyde,NC,239900.0
38672,Southaven,MS,252500.0
70070,Luling,LA,266900.0
46204,Indianapolis,IN,375000.0
15063,Monongahela,PA,99950.0
13827,Owego,NY,117500.0
32063,Macclenny,FL,219900.0
14519,Ontario,NY,246895.0
11950,Mastic,NY,227000.0
36853,Dadeville,AL,414500.0
11778,Rocky Point,NY,289993.0
40243,Louisville,KY,218500.0
48801,Alma,MI,89000.0
76302,Wichita Falls,TX,144900.0
32220,Jacksonville,FL,187995.0
01940,Lynnfield,MA,664450.0
71351,Marksville,LA,130000.0
65742,Rogersville,MO,265000.0
33478,Jupiter,FL,650000.0
48750,Oscoda,MI,89900.0
44509,Youngstown,OH,39900.0
32219,Jacksonville,FL,199990.0
45439,Moraine,OH,97500.0
08812,Green Brook,NJ,328750.0
50138,Knoxville,IA,143900.0
34117,Naples,FL,346750.0
02917,Smithfield,RI,345000.0
25064,Dunbar,WV,99450.0
23072,Hayes,VA,250000.0
14425,Farmington,NY,200000.0
23117,Mineral,VA,299900.0
15137,North Versailles,PA,79500.0
65708,Monett,MO,141500.0
60950,Manteno,IL,226950.0
63645,Fredericktown,MO,115000.0
06371,Old Lyme,CT,457500.0
60033,Harvard,IL,179999.0
17103,Harrisburg,PA,55000.0
29365,Lyman,SC,199900.0
30620,Bethlehem,GA,216000.0
83333,Hailey,ID,527000.0
74953,Poteau,OK,125000.0
40108,Brandenburg,KY,199450.0
12188,Waterford,NY,269900.0
70739,Greenwell Springs,LA,249900.0
71269,Rayville,LA,169900.0
28445,Surf City,NC,281500.0
63077,Saint Clair,MO,155900.0
64113,Kansas City,MO,420000.0
11790,Stony Brook,NY,499000.0
21774,New Market,MD,404950.0
97741,Madras,OR,239900.0
38852,Iuka,MS,199500.0
20124,Clifton,VA,862000.0
10924,Goshen,NY,364900.0
12953,Malone,NY,90950.0
45714,Belpre,OH,147000.0
19078,Ridley Park,PA,197900.0
12589,Shawangunk,NY,255950.0
15906,Johnstown,PA,29400.0
25901,Oak Hill,WV,104950.0
32222,Jacksonville,FL,240990.0
01562,Spencer,MA,272450.0
11767,Nesconset,NY,469450.0
03275,Suncook,NH,234900.0
39581,Pascagoula,MS,109000.0
77372,Splendora,TX,220000.0
36274,Roanoke,AL,99900.0
48160,Milan,MI,199900.0
15022,Fallowfield,PA,67000.0
19030,Fairless Hills,PA,260900.0
49127,Lincoln,MI,272950.0
76054,Hurst,TX,310000.0
98823,Ephrata,WA,211500.0
31632,Hahira,GA,217900.0
54451,Medford,WI,138750.0
46534,Knox,IN,149900.0
28428,Carolina Beach,NC,371950.0
70754,Livingston,LA,189500.0
71119,Shreveport,LA,189000.0
40906,Barbourville,KY,137950.0
45434,Beavercreek,OH,267400.0
75551,Atlanta,TX,137400.0
91024,Sierra Madre,CA,1075000.0
92582,San Jacinto,CA,320000.0
43440,Marblehead,OH,292200.0
44056,Macedonia,OH,246825.0
23702,Portsmouth,VA,134000.0
46163,New Palestine,IN,248700.0
62095,Wood River,IL,88750.0
35004,Moody,AL,179900.0
30436,Lyons,GA,135000.0
59044,Laurel,MT,248000.0
19055,Levittown,PA,215949.5
70665,Sulphur,LA,248000.0
25071,Elkview,WV,174000.0
27863,Pikeville,NC,204900.0
01030,Agawam,MA,249450.0
62960,Metropolis,IL,86250.0
74301,Vinita,OK,124950.0
32148,Interlachen,FL,74900.0
46055,McCordsville,IN,264900.0
81625,Craig,CO,181750.0
78003,Bandera,TX,279000.0
76354,Burkburnett,TX,139900.0
98250,Friday Harbor,WA,775000.0
91914,Chula Vista,CA,749000.0
21054,Gambrills,MD,459950.0
60152,Marengo,IL,280000.0
74128,Tulsa,OK,82000.0
28904,Hayesville,NC,255000.0
29401,Charleston,SC,989000.0
36110,Montgomery,AL,30431.0
53558,Mc Farland,WI,408200.0
73025,Edmond,OK,375000.0
80603,Lochbuie,CO,346450.0
18657,Tunkhannock,PA,188000.0
12414,Catskill,NY,198000.0
61254,Geneseo,IL,173900.0
95425,Cloverdale,CA,579950.0
23662,Poquoson,VA,344500.0
53098,Watertown,WI,160000.0
67235,Wichita,KS,279900.0
77563,Hitchcock,TX,245000.0
30529,Commerce,GA,185000.0
93505,California City,CA,167900.0
61354,Peru,IL,109000.0
78578,Port Isabel,TX,216400.0
31415,Savannah,GA,73700.0
62881,Salem,IL,110000.0
78362,Ingleside,TX,177450.0
27244,Elon,NC,252450.0
56082,Saint Peter,MN,210900.0
70047,Destrehan,LA,274450.0
60548,Sandwich,IL,195000.0
63124,Ladue,MO,1199666.5
93449,Pismo Beach,CA,899000.0
17222,Greene,PA,189950.0
01507,Charlton,MA,324900.0
08805,Bound Brook,NJ,299000.0
27040,Winston-Salem,NC,220200.0
93108,Montecito,CA,3587500.0
16511,Erie,PA,115000.0
28470,Shallotte,NC,252000.0
34461,Lecanto,FL,242000.0
35960,Centre,AL,164000.0
18353,Ross,PA,215000.0
48383,White Lake,MI,320000.0
60633,Chicago,IL,119922.0
71047,Keithville,LA,199900.0
07843,Hopatcong,NJ,239900.0
18447,Olyphant,PA,118000.0
30054,Oxford,GA,296950.0
75249,Dallas,TX,189900.0
08010,Edgewater Park,NJ,149450.0
03874,Seabrook,NH,379450.0
75758,Chandler,TX,215000.0
97361,Monmouth,OR,290000.0
07660,Ridgefield Park,NJ,337450.0
45106,Bethel,OH,129500.0
50677,Waverly,IA,164250.0
74948,Muldrow,OK,125000.0
20678,Prince Frederick,MD,389900.0
66720,Chanute,KS,68750.0
32776,Sorrento,FL,349900.0
46040,Fishers,IN,393012.5
17241,Penn,PA,247450.0
22308,Fort Hunt,VA,729900.0
59870,Stevensville,MT,350000.0
08031,Bellmawr,NJ,154900.0
45152,Morrow,OH,275000.0
02053,Medway,MA,415000.0
28360,Lumberton,NC,154800.0
65584,Saint Robert,MO,145000.0
93908,Salinas,CA,969000.0
49738,Grayling,MI,119900.0
75654,Henderson,TX,167000.0
10280,New York,NY,998000.0
53235,Saint Francis,WI,159900.0
75462,Paris,TX,222400.0
94708,Berkeley,CA,1195000.0
32439,Freeport,FL,304990.0
34987,Port Saint Lucie,FL,286995.0
74873,Tecumseh,OK,107900.0
04976,Skowhegan,ME,129900.0
06478,Oxford,CT,369900.0
45669,Proctorville,OH,183750.0
71241,Farmerville,LA,189500.0
44615,Carrollton,OH,159900.0
49333,Middleville,MI,240650.0
07836,Mt Olive,NJ,439900.0
18840,Sayre,PA,141500.0
22307,Belle Haven,VA,514950.0
32814,Orlando,FL,599250.0
08004,Waterford,NJ,169000.0
15129,South Park,PA,194500.0
73045,Harrah,OK,189949.5
35769,Scottsboro,AL,244400.0
98848,Quincy,WA,267000.0
93730,Fresno,CA,559000.0
79108,Amarillo,TX,150000.0
10980,Stony Point,NY,409000.0
37062,Fairview,TN,299992.0
83001,Jackson,WY,1468000.0
69341,Gering,NE,167400.0
50112,Grinnell,IA,166500.0
24477,Stuarts Draft,VA,239000.0
50588,Storm Lake,IA,155000.0
19962,Magnolia,DE,277950.0
27214,Browns Summit,NC,149500.0
93644,Oakhurst,CA,344500.0
08318,Pittsgrove,NJ,209000.0
08863,Woodbridge,NJ,289450.0
76088,Weatherford,TX,382000.0
28657,Newland,NC,199500.0
35223,Mountain Brook,AL,599900.0
61523,Chillicothe,IL,131250.0
13148,Seneca Falls,NY,124650.0
61548,Metamora,IL,199900.0
66224,Leawood,KS,613650.0
58301,Devils Lake,ND,174000.0
33982,Punta Gorda,FL,302990.0
20781,Hyattsville,MD,327999.5
27025,Madison,NC,142490.0
35125,Pell City,AL,168075.0
49103,Oronoko,MI,199000.0
17872,Shamokin,PA,43000.0
97023,Estacada,OR,349900.0
42345,Greenville,KY,125450.0
60523,Oak Brook,IL,759000.0
14625,Penfield,NY,196950.0
02563,Sandwich,MA,429000.0
65809,Springfield,MO,345000.0
81403,Montrose,CO,466700.0
05495,Williston,VT,389000.0
53563,Milton,WI,234900.0
60545,Plano,IL,179900.0
87020,Grants,NM,92000.0
89508,Cold Springs,NV,319400.0
20166,Sterling,VA,409700.0
31082,Sandersville,GA,149950.0
08512,Cranbury,NJ,629990.0
16354,Titusville,PA,78750.0
29691,Walhalla,SC,169900.0
63670,Sainte Genevieve,MO,139000.0
76230,Bowie,TX,155750.0
47804,Terre Haute,IN,53900.0
62010,Bethalto,IL,133450.0
07062,Plainfield,NJ,259000.0
20882,Damascus,MD,679950.0
28713,Bryson City,NC,297000.0
81505,Grand Junction,CO,288212.5
08051,Mantua,NJ,138900.0
48122,Melvindale,MI,79900.0
64106,Kansas City,MO,150000.0
22960,Orange,VA,269450.0
16901,Charleston,PA,153559.0
83644,Middleton,ID,294500.0
12586,Walden,NY,227450.0
80621,Fort Lupton,CO,370000.0
33976,Lehigh Acres,FL,170000.0
34217,Holmes Beach,FL,749900.0
78336,Aransas Pass,TX,199000.0
32095,Saint Augustine,FL,376990.0
33330,Cooper City,FL,999000.0
04412,Brewer,ME,155000.0
33972,Lehigh Acres,FL,199999.0
44471,Struthers,OH,66000.0
60558,Western Springs,IL,651950.0
44090,Wellington,OH,174950.0
27601,Raleigh,NC,490000.0
36206,Saks,AL,92500.0
01463,Pepperell,MA,366500.0
19540,Mohnton,PA,252400.0
01082,Ware,MA,192376.5
07932,Florham Park,NJ,859000.0
30546,Hiawassee,GA,256674.0
10528,Harrison,NY,1325000.0
32908,Palm Bay,FL,205990.0
30268,Palmetto,GA,335000.0
19004,Lower Merion,PA,442450.0
89109,Las Vegas,NV,398999.5
03909,York,ME,449950.0
53963,Waupun,WI,134900.0
28778,Swannanoa,NC,264900.0
49740,Harbor Springs,MI,282500.0
27523,Apex,NC,499990.0
11436,New York,NY,479000.0
06239,Killingly,CT,219900.0
17102,Harrisburg,PA,119900.0
12211,Colonie,NY,329450.0
34429,Crystal River,FL,179900.0
95368,Salida,CA,334000.0
11764,Miller Place,NY,490000.0
29829,Graniteville,SC,199900.0
34428,Crystal River,FL,270000.0
35906,Rainbow City,AL,172450.0
21047,Fallston,MD,470445.0
44408,Columbiana,OH,140000.0
62918,Carterville,IL,137450.0
89441,Sparks,NV,478450.0
20872,Damascus,MD,387500.0
98019,Duvall,WA,620000.0
61607,Bartonville,IL,126500.0
48360,Orion,MI,290995.0
36064,Pike Road,AL,318500.0
70445,Lacombe,LA,159900.0
92252,Joshua Tree,CA,229000.0
85305,Glendale,AZ,297500.0
95006,Boulder Creek,CA,600000.0
39819,Bainbridge,GA,167450.0
59711,Anaconda,MT,197250.0
68007,Bennington,NE,347700.0
81006,Pueblo,CO,266950.0
21788,Thurmont,MD,272400.0
66226,Shawnee,KS,341675.0
61462,Monmouth,IL,87700.0
97089,Damascus,OR,494450.0
60410,Channahon,IL,259860.0
61301,La Salle,IL,94900.0
01879,Tyngsboro,MA,357400.0
77068,Houston,TX,241492.5
77423,Brookshire,TX,292215.0
98346,Kingston,WA,455000.0
85003,Phoenix,AZ,410773.5
35634,Florence,AL,278000.0
34604,Spring Hill,FL,198990.0
38060,Oakland,TN,247450.0
35043,Chelsea,AL,279900.0
80549,Wellington,CO,357000.0
08079,Salem,NJ,79900.0
57785,Sturgis,SD,268750.0
60554,Sugar Grove,IL,289900.0
13357,Ilion,NY,72250.0
37381,Spring City,TN,194450.0
43103,Ashville,OH,230990.0
17113,Steelton,PA,84900.0
34240,Sarasota,FL,501488.5
01462,Lunenburg,MA,325000.0
35653,Russellville,AL,144900.0
03570,Berlin,NH,84000.0
80435,Keystone,CO,649000.0
93465,Templeton,CA,727000.0
19475,East Vincent,PA,352495.0
98077,Woodinville,WA,999000.0
02921,Cranston,RI,408900.0
32640,Hawthorne,FL,160000.0
84087,Woods Cross,UT,349900.0
02769,Rehoboth,MA,479900.0
07974,New Providence,NJ,599500.0
93109,Santa Barbara,CA,1525000.0
18324,Lehman,PA,109950.0
35660,Sheffield,AL,79500.0
54971,Ripon,WI,137900.0
60712,Lincolnwood,IL,425000.0
72560,Mountain View,AR,199000.0
15037,Elizabeth,PA,120000.0
99623,Knik-Fairview,AK,245950.0
28457,Rocky Point,NC,240250.0
11576,Roslyn,NY,1356844.5
63044,Bridgeton,MO,177500.0
07604,Hasbrouck Heights,NJ,492499.5
46184,New Whiteland,IN,155000.0
06268,Mansfield,CT,239000.0
76645,Hillsboro,TX,156400.0
28425,Burgaw,NC,200000.0
92313,Grand Terrace,CA,370000.0
14870,Erwin,NY,202450.0
08620,Hamilton,NJ,280000.0
20695,White Plains,MD,359450.0
47119,Floyds Knobs,IN,354700.0
92067,Rancho Santa Fe,CA,3495000.0
89703,Carson City,NV,465000.0
19086,Nether Providence,PA,315000.0
39567,Pascagoula,MS,109450.0
76426,Bridgeport,TX,205999.0
07885,Wharton,NJ,262450.0
08201,Absecon,NJ,164500.0
37397,Whitwell,TN,124000.0
57005,Brandon,SD,259900.0
92657,Newport Coast,CA,3549499.5
04730,Houlton,ME,91500.0
97479,Sutherlin,OR,239000.0
49097,Vicksburg,MI,210894.0
87004,Bernalillo,NM,299900.0
78257,San Antonio,TX,675000.0
30525,Clayton,GA,269000.0
23664,Hampton,VA,255000.0
32561,Gulf Breeze,FL,549500.0
84066,Roosevelt,UT,179900.0
33170,Goulds,FL,349900.0
62454,Robinson,IL,99900.0
77418,Bellville,TX,287000.0
83340,Ketchum,ID,1325000.0
45404,Dayton,OH,58000.0
97862,Milton Freewater,OR,177500.0
46405,Lake Station,IN,78000.0
92325,Crestline,CA,249000.0
85131,Eloy,AZ,255950.0
33868,Polk City,FL,234995.0
70443,Independence,LA,155900.0
85054,Phoenix,AZ,352000.0
91108,San Marino,CA,2899000.0
83669,Star,ID,422400.0
36604,Mobile,AL,167400.0
19444,Whitemarsh,PA,385000.0
27298,Liberty,NC,154250.0
46259,Indianapolis,IN,300000.0
68133,Papillion,NE,283975.0
82633,Douglas,WY,228250.0
19734,Townsend,DE,339900.0
63935,Doniphan,MO,105450.0
54615,Black River Falls,WI,145000.0
11755,Lake Grove,NY,444999.0
80018,Aurora,CO,395000.0
43021,Galena,OH,425000.0
02568,Vineyard Haven,MA,995000.0
44444,Newton Falls,OH,99900.0
82240,Torrington,WY,164000.0
02813,Charlestown,RI,399000.0
03077,Raymond,NH,309900.0
78163,Bulverde,TX,343999.0
46550,Nappanee,IN,136200.0
07436,Oakland,NJ,421950.0
55807,Duluth,MN,124900.0
77518,Bacliff,TX,194900.0
68112,Omaha,NE,121250.0
07078,Short Hills,NJ,1648000.0
19312,Easttown,PA,720000.0
49112,Edwardsburg,MI,188000.0
06798,Woodbury,CT,384450.0
76905,San Angelo,TX,174200.0
44481,Lordstown,OH,145000.0
64137,Kansas City,MO,133750.0
65049,Village of Four Seasons,MO,223650.0
85004,Phoenix,AZ,319000.0
87048,Corrales,NM,529900.0
61072,Rockton,IL,177900.0
03857,Newmarket,NH,409900.0
07853,Long Valley,NJ,499000.0
03031,Amherst,NH,409900.0
08824,South Brunswick,NJ,484500.0
77954,Cuero,TX,229000.0
22443,Colonial Beach,VA,199250.0
90755,Signal Hill,CA,572500.0
36544,Irvington,AL,119000.0
04086,Topsham,ME,279000.0
43351,Upper Sandusky,OH,129900.0
44026,Chesterland,OH,279900.0
16412,Washington,PA,199900.0
30427,Glennville,GA,128950.0
46001,Alexandria,IN,105000.0
49038,Coloma,MI,180000.0
02052,Medfield,MA,782000.0
36467,Opp,AL,106250.0
10570,Pleasantville,NY,826500.0
21102,Manchester,MD,349000.0
14006,Lake Erie Beach,NY,134750.0
48138,Grosse Ile,MI,384450.0
13165,Waterloo,NY,87500.0
47978,Rensselaer,IN,136000.0
60915,Bradley,IL,99950.0
21769,Middletown,MD,429990.0
28730,Fairview,NC,529900.0
28513,Ayden,NC,143400.0
37764,Sevierville,TN,237450.0
40513,Lexington,KY,369000.0
31757,Thomasville,GA,214900.0
56472,Breezy Point,MN,282400.0
70647,Iowa,LA,220000.0
95304,Tracy,CA,679950.0
13041,Clay,NY,182400.0
39666,Summit,MS,196500.0
60097,Wonder Lake,IL,153900.0
12572,Rhinebeck,NY,498500.0
14502,Macedon,NY,199900.0
39525,Diamondhead,MS,184900.0
47001,Aurora,IN,154900.0
67410,Abilene,KS,129500.0
11766,Mount Sinai,NY,589900.0
62712,Springfield,IL,241750.0
07043,Montclair,NJ,734000.0
17313,York,PA,166900.0
96067,Mount Shasta,CA,372500.0
97457,Myrtle Creek,OR,209900.0
61080,South Beloit,IL,139900.0
36093,Wetumpka,AL,252900.0
57107,Sioux Falls,SD,209850.0
08629,Trenton,NJ,99000.0
48612,Beaverton,MI,79900.0
31411,Skidaway Island,GA,565000.0
33954,Port Charlotte,FL,230400.0
27958,Moyock,NC,304000.0
20607,Accokeek,MD,389900.0
60143,Itasca,IL,323500.0
02347,Lakeville,MA,439950.0
63390,Wright City,MO,188900.0
99324,College Place,WA,289900.0
60305,River Forest,IL,599900.0
48604,Saginaw,MI,69450.0
04769,Presque Isle,ME,115000.0
53120,East Troy,WI,349995.0
72086,Lonoke,AR,144900.0
77461,Needville,TX,279900.0
55445,Brooklyn Park,MN,299900.0
08402,Margate City,NJ,495000.0
34229,Osprey,FL,529450.0
35824,Huntsville,AL,285000.0
29356,Landrum,SC,495000.0
07922,Berkeley Heights,NJ,584950.0
35058,Cullman,AL,195000.0
37807,Maynardville,TN,165000.0
60171,River Grove,IL,199900.0
31535,Douglas,GA,169900.0
11577,Roslyn Heights,NY,999000.0
87801,Socorro,NM,126500.0
10918,Chester,NY,312500.0
55051,Mora,MN,174900.0
77807,Bryan,TX,231298.0
95726,Pollock Pines,CA,328500.0
24219,Big Stone Gap,VA,114166.0
07438,Jefferson,NJ,299900.0
31639,Nashville,GA,139900.0
31820,Midland,GA,282400.0
61727,Clinton,IL,86700.0
19952,Harrington,DE,199500.0
11753,Jericho,NY,928000.0
85390,Wickenburg,AZ,375000.0
35146,Springville,AL,223400.0
59457,Lewistown,MT,188250.0
91708,Chino,CA,510000.0
13619,Carthage,NY,129949.5
24266,Lebanon,VA,137000.0
97503,White City,OR,246500.0
14001,Newstead,NY,199900.0
24522,Appomattox,VA,157000.0
85615,Hereford,AZ,279900.0
31316,Ludowici,GA,179900.0
21090,Linthicum Heights,MD,314950.0
28777,Spruce Pine,NC,206000.0
13350,Herkimer,NY,84900.0
08106,Audubon,NJ,213950.0
03109,Manchester,NH,239900.0
54457,Nekoosa,WI,114900.0
78063,Pipe Creek,TX,259900.0
24504,Lynchburg,VA,84900.0
93636,Madera,CA,381500.0
84335,Smithfield,UT,324800.0
39111,Magee,MS,129900.0
38058,Munford,TN,186500.0
87059,Tijeras,NM,265000.0
44657,Minerva,OH,104900.0
28166,Troutman,NC,289900.0
46540,Middlebury,IN,245000.0
39817,Bainbridge,GA,156800.0
07456,Ringwood,NJ,329900.0
25143,Nitro,WV,82476.0
93546,Mammoth Lakes,CA,554000.0
02093,Wrentham,MA,549900.0
72949,Ozark,AR,97500.0
70669,Westlake,LA,197500.0
45122,Goshen,OH,169000.0
60534,Lyons,IL,179900.0
32038,Fort White,FL,209500.0
07458,Upper Saddle River,NJ,1484650.0
45050,Monroe,OH,239900.0
07442,Pompton Lakes,NJ,315000.0
24211,Abingdon,VA,279900.0
27376,Seven Lakes,NC,275420.0
31320,Midway,GA,223450.0
78721,Austin,TX,350000.0
44074,Oberlin,OH,158750.0
74010,Bristow,OK,98750.0
76567,Rockdale,TX,176472.0
69001,McCook,NE,139000.0
31636,Lake Park,GA,229450.0
25541,Milton,WV,219900.0
14467,Henrietta,NY,169900.0
07035,Lincoln Park,NJ,334250.0
53037,Jackson,WI,274900.0
73055,Marlow,OK,125000.0
23075,Highland Springs,VA,149947.5
34688,Tarpon Springs,FL,425000.0
97411,Bandon,OR,329000.0
48065,Romeo,MI,324900.0
27377,Whitsett,NC,168000.0
20794,Jessup,MD,379995.0
21787,Taneytown,MD,289900.0
32736,Eustis,FL,329500.0
99518,Anchorage,AK,242450.0
34607,Hernando Beach,FL,279900.0
19317,Chadds Ford,PA,532450.0
80230,Denver,CO,729000.0
47348,Hartford City,IN,64900.0
89143,Las Vegas,NV,320000.0
93543,Littlerock,CA,305000.0
39482,Sumrall,MS,196000.0
04468,Old Town,ME,124900.0
64504,Saint Joseph,MO,64900.0
55301,Albertville,MN,283450.0
73601,Clinton,OK,129900.0
75979,Woodville,TX,129000.0
10307,New York,NY,744450.0
95742,Rancho Cordova,CA,449066.0
35128,Pell City,AL,259250.0
97530,Jacksonville,OR,587500.0
38201,Mc Kenzie,TN,119500.0
44714,Canton,OH,99900.0
18031,Upper Macungie,PA,312000.0
24343,Hillsville,VA,150000.0
31036,Hawkinsville,GA,149900.0
39232,Flowood,MS,302950.0
12566,Shawangunk,NY,239000.0
31620,Adel,GA,129900.0
41035,Dry Ridge,KY,225000.0
21617,Centreville,MD,359700.0
06260,Putnam,CT,188900.0
27850,Littleton,NC,375000.0
26651,Summersville,WV,134900.0
32134,Fort Mc Coy,FL,166500.0
11575,Roosevelt,NY,334999.0
27045,Rural Hall,NC,172825.0
66206,Leawood,KS,484975.0
06019,Canton,CT,299900.0
12569,Pleasant Valley,NY,300000.0
65711,Mountain Grove,MO,134500.0
83661,Payette,ID,184000.0
60044,Lake Bluff,IL,540000.0
17319,Newberry,PA,287361.0
37757,Jacksboro,TN,159900.0
62024,East Alton,IL,77900.0
74437,Henryetta,OK,69900.0
12209,Albany,NY,149500.0
22968,Ruckersville,VA,299900.0
35222,Birmingham,AL,299900.0
02482,Wellesley,MA,1149500.0
24605,Bluefield,VA,163450.0
20636,Hollywood,MD,389900.0
19344,Honey Brook,PA,270902.0
06382,Montville,CT,185000.0
78730,Austin,TX,669995.0
81122,Bayfield,CO,380000.0
02896,North Smithfield,RI,322400.0
79124,Amarillo,TX,320000.0
15825,Brookville,PA,134950.0
32456,Port Saint Joe,FL,375000.0
65043,Holts Summit,MO,179900.0
21853,Princess Anne,MD,164900.0
75650,Hallsville,TX,262500.0
25560,Scott Depot,WV,229000.0
98569,Ocean Shores,WA,232250.0
77611,Bridge City,TX,185000.0
49696,Garfield,MI,319900.0
12571,Red Hook,NY,347000.0
21911,Rising Sun,MD,309620.0
77094,Houston,TX,416445.0
99712,Fairbanks,AK,242500.0
18229,Penn Forest,PA,157450.0
48144,Lambertville,MI,229900.0
91207,Glendale,CA,1169444.0
66012,Bonner Springs,KS,232475.0
07760,Rumson,NJ,1399499.5
22664,Woodstock,VA,230000.0
29670,Pendleton,SC,174900.0
49646,Kalkaska,MI,134900.0
64429,Cameron,MO,120000.0
11545,Glen Head,NY,1924500.0
33785,Indian Rocks Beach,FL,549450.0
98446,Summit,WA,359950.0
72916,Fort Smith,AR,262500.0
47446,Mitchell,IN,89900.0
67230,Wichita,KS,319900.0
81632,Edwards,CO,1975000.0
98328,Eatonville,WA,425475.0
19611,Reading,PA,127450.0
12828,Fort Edward,NY,179900.0
36079,Troy,AL,174500.0
10514,Chappaqua,NY,985000.0
53572,Mount Horeb,WI,329900.0
46613,South Bend,IN,54950.0
75645,Gilmer,TX,199000.0
78202,San Antonio,TX,204450.0
07502,Paterson,NJ,250000.0
65065,Osage Beach,MO,249000.0
85501,Globe,AZ,121000.0
39530,Biloxi,MS,125000.0
49408,Fennville,MI,292000.0
06786,Plymouth,CT,167500.0
79102,Amarillo,TX,153750.0
92210,Indian Wells,CA,849000.0
20732,Chesapeake Beach,MD,309900.0
38004,Atoka,TN,242000.0
58854,Watford City,ND,319900.0
92320,Calimesa,CA,376000.0
07419,Hardyston,NJ,237000.0
11518,East Rockaway,NY,530000.0
01077,Southwick,MA,307445.0
33042,Summerland Key,FL,689000.0
52802,Davenport,IA,69900.0
55092,Wyoming,MN,274900.0
12061,East Greenbush,NY,284900.0
39577,Wiggins,MS,144450.0
21048,Finksburg,MD,444990.0
96708,Haiku,HI,998000.0
48509,Burton,MI,118000.0
03904,Kittery,ME,434900.0
48875,Portland,MI,166900.0
79070,Perryton,TX,135000.0
27301,Greensboro,NC,178900.0
47012,Brookville,IN,154000.0
36732,Demopolis,AL,184950.0
32446,Marianna,FL,160000.0
93428,Cambria,CA,859000.0
65737,Reeds Spring,MO,249900.0
60464,Palos Park,IL,439500.0
92610,Lake Forest,CA,835000.0
33473,Boynton Beach,FL,596700.0
39170,Terry,MS,229900.0
04938,Farmington,ME,147450.0
08835,Manville,NJ,244950.0
67152,Wellington,KS,75000.0
77565,League City,TX,428900.0
03249,Gilford,NH,384000.0
32132,Edgewater,FL,189999.0
47424,Bloomfield,IN,132450.0
01450,Groton,MA,539900.0
47441,Linton,IN,94900.0
87402,Farmington,NM,269900.0
48015,Center Line,MI,112450.0
01220,Adams,MA,129900.0
85355,Waddell,AZ,320000.0
01863,Chelmsford,MA,319500.0
07452,Glen Rock,NJ,649950.0
86429,Bullhead City,AZ,299900.0
70818,Baton Rouge,LA,230100.0
85123,Casa Grande,AZ,144500.0
61874,Savoy,IL,274900.0
88063,Sunland Park,NM,207501.5
72753,Prairie Grove,AR,186900.0
07936,East Hanover,NJ,685000.0
21795,Williamsport,MD,249900.0
25550,Point Pleasant,WV,102425.0
89519,Reno,NV,760000.0
02493,Weston,MA,2292000.0
19350,New Garden,PA,410000.0
36322,Daleville,AL,117987.5
04107,Cape Elizabeth,ME,537075.0
06480,Portland,CT,264900.0
65608,Ava,MO,123950.0
33182,Tamiami,FL,420000.0
30536,Ellijay,GA,319900.0
76657,Mc Gregor,TX,284445.0
05156,Springfield,VT,129000.0
06479,Southington,CT,269700.0
07075,Wood Ridge,NJ,444000.0
04096,Yarmouth,ME,599900.0
17844,Mifflinburg,PA,184250.0
60422,Flossmoor,IL,244450.0
03235,Franklin,NH,199900.0
11771,Oyster Bay,NY,1422000.0
32409,Lynn Haven,FL,302450.0
30607,Athens,GA,172900.0
