Zip,City,State,2018-11
30342,Sandy Springs,GA,899000.0
14086,Lancaster,NY,299900.0
34120,Naples,FL,700000.0
15236,Whitehall,PA,249900.0
72653,Mountain Home,AR,289750.0
76131,Fort Worth,TX,339046.0
48178,South Lyon,MI,419990.0
98229,Bellingham,WA,632450.0
78210,San Antonio,TX,408750.0
95765,Rocklin,CA,599900.0
20817,Bethesda,MD,1390000.0
27614,Raleigh,NC,559000.0
78108,Cibolo,TX,305690.0
28079,Indian Trail,NC,330000.0
89521,Reno,NV,549900.0
95835,Sacramento,CA,545694.0
89113,Las Vegas,NV,494338.0
37110,Mc Minnville,TN,219900.0
79416,Lubbock,TX,220000.0
74105,Tulsa,OK,425000.0
45150,Milford,OH,319000.0
27540,Holly Springs,NC,439000.0
32092,Saint Augustine,FL,359000.0
60107,Streamwood,IL,369900.0
32065,Orange Park,FL,349945.0
43214,Columbus,OH,354400.0
63130,University City,MO,432000.0
20010,Washington,DC,792499.5
19083,Havertown,PA,363450.0
30161,Rome,GA,321950.0
98604,Battle Ground,WA,635000.0
34684,Palm Harbor,FL,342400.0
37814,Morristown,TN,239900.0
32541,Destin,FL,779000.0
46033,Carmel,IN,369900.0
92107,San Diego,CA,1087500.0
80521,Fort Collins,CO,675000.0
46062,Noblesville,IN,329995.0
98926,Ellensburg,WA,535000.0
77365,Porter,TX,395480.0
29708,Fort Mill,SC,419900.0
33764,Clearwater,FL,375900.0
46074,Westfield,IN,387900.0
11357,New York,NY,1180000.0
39532,Biloxi,MS,269900.0
49417,Grand Haven,MI,399900.0
98116,Seattle,WA,898950.0
27302,Mebane,NC,275000.0
76065,Midlothian,TX,373808.0
77304,Conroe,TX,432450.0
72032,Conway,AR,310000.0
44133,North Royalton,OH,329900.0
45215,Reading,OH,399000.0
33071,Coral Springs,FL,449900.0
92612,Irvine,CA,1025000.0
92264,Palm Springs,CA,794500.0
93555,Ridgecrest,CA,327000.0
19047,Middletown,PA,439900.0
95688,Vacaville,CA,687925.0
32571,Pace,FL,289000.0
93292,Visalia,CA,295950.0
37160,Shelbyville,TN,271500.0
32958,Sebastian,FL,484900.0
90068,Los Angeles,CA,1699500.0
98370,Poulsbo,WA,633894.0
20170,Herndon,VA,684950.0
93012,Camarillo,CA,1157500.0
97211,Portland,OR,639900.0
86001,Flagstaff,AZ,649000.0
21136,Reisterstown,MD,602490.0
92867,Orange,CA,1083500.0
85048,Phoenix,AZ,465000.0
46168,Plainfield,IN,290990.0
71270,Ruston,LA,317300.0
33334,Oakland Park,FL,475000.0
72956,Van Buren,AR,215000.0
84062,Pleasant Grove,UT,598000.0
02816,Coventry,RI,419900.0
91107,Pasadena,CA,1483400.0
29715,Fort Mill,SC,374995.0
98144,Seattle,WA,825000.0
29841,North Augusta,SC,279900.0
77025,Houston,TX,475000.0
30060,Marietta,GA,439900.0
33143,Glenvar Heights,FL,1250000.0
28409,Wilmington,NC,449250.0
48640,Midland,MI,255500.0
78717,Austin,TX,489900.0
03301,Concord,NH,399900.0
50401,Mason City,IA,226750.0
73012,Edmond,OK,299999.0
30315,Atlanta,GA,444950.0
33813,Lakeland Highlands,FL,294900.0
49341,Rockford,MI,339000.0
76227,Aubrey,TX,379278.5
54401,Wausau,WI,274900.0
33903,North Fort Myers,FL,388500.0
23229,Henrico,VA,563075.0
93401,San Luis Obispo,CA,999000.0
65714,Nixa,MO,299000.0
32301,Tallahassee,FL,278550.0
56401,Brainerd,MN,389000.0
33990,Cape Coral,FL,389700.0
62025,Edwardsville,IL,365000.0
77380,The Woodlands,TX,729900.0
40241,Louisville,KY,375000.0
75230,Dallas,TX,1100000.0
30030,Decatur,GA,599900.0
50701,Waterloo,IA,291468.0
81301,Durango,CO,874900.0
37923,Knoxville,TN,314000.0
38104,Memphis,TN,309900.0
89183,Las Vegas,NV,522945.0
28211,Charlotte,NC,662500.0
60543,Oswego,IL,349950.0
60659,Chicago,IL,399000.0
78628,Georgetown,TX,499900.0
42001,Paducah,KY,246250.0
60060,Mundelein,IL,410000.0
60005,Arlington Heights,IL,439462.5
71603,Pine Bluff,AR,152800.0
28270,Charlotte,NC,493750.0
10305,New York,NY,688999.5
36303,Dothan,AL,249900.0
50322,Urbandale,IA,287500.0
08820,Edison,NJ,799950.0
28056,Gastonia,NC,350000.0
33803,Lakeland,FL,385260.0
84003,American Fork,UT,699950.0
76132,Fort Worth,TX,406990.0
30308,Atlanta,GA,499900.0
40511,Lexington,KY,315242.0
60517,Woodridge,IL,377000.0
33460,Lake Worth,FL,564000.0
33823,Auburndale,FL,299000.0
61107,Rockford,IL,218500.0
71901,Hot Springs,AR,326950.0
36535,Foley,AL,379900.0
33432,Boca Raton,FL,1450000.0
32168,New Smyrna Beach,FL,394000.0
37876,Sevierville,TN,324999.0
20007,Washington,DC,1299499.5
42071,Murray,KY,287500.0
47711,Evansville,IN,210082.0
36832,Auburn,AL,356199.0
66049,Lawrence,KS,363500.0
29455,Charleston,SC,799000.0
37803,Maryville,TN,374900.0
33705,Saint Petersburg,FL,440900.0
34134,Bonita Springs,FL,789000.0
01810,Andover,MA,829000.0
61614,Peoria,IL,224900.0
77566,Lake Jackson,TX,369950.0
22102,McLean,VA,1499000.0
96740,Kailua Kona,HI,840000.0
14626,Greece,NY,252400.0
19426,Upper Providence,PA,460000.0
24073,Christiansburg,VA,279900.0
06340,Groton,CT,629900.0
29349,Inman,SC,249950.0
29642,Easley,SC,297900.0
15146,Monroeville,PA,289000.0
60101,Addison,IL,395000.0
30265,Newnan,GA,393785.0
55311,Maple Grove,MN,494900.0
85014,Phoenix,AZ,500000.0
06489,Southington,CT,414900.0
22630,Front Royal,VA,445490.0
54016,Hudson,WI,497400.0
92065,Ramona,CA,885000.0
84065,Riverton,UT,595900.0
75252,Dallas,TX,495000.0
65401,Rolla,MO,239900.0
34990,Palm City,FL,499900.0
84403,Ogden,UT,475000.0
40502,Lexington,KY,554350.0
74074,Stillwater,OK,283950.0
78731,Austin,TX,769000.0
95382,Turlock,CA,444450.0
70123,River Ridge,LA,382000.0
59105,Billings,MT,345000.0
87107,Albuquerque,NM,494900.0
77389,The Woodlands,TX,509995.0
92203,Indio,CA,552500.0
48152,Livonia,MI,309900.0
92629,Dana Point,CA,1602000.0
43560,Sylvania,OH,284900.0
95661,Roseville,CA,644000.0
97703,Bend,OR,775000.0
42003,Paducah,KY,240000.0
14424,Canandaigua,NY,319900.0
32086,Saint Augustine,FL,333100.0
44281,Wadsworth,OH,320897.5
30312,Atlanta,GA,485000.0
43420,Fremont,OH,199500.0
85268,Fountain Hills,AZ,592500.0
95301,Atwater,CA,395000.0
28752,Marion,NC,299500.0
33770,Largo,FL,475000.0
30068,Marietta,GA,524900.0
34652,New Port Richey,FL,475000.0
94526,Danville,CA,1599000.0
61821,Champaign,IL,227400.0
89135,Las Vegas,NV,599450.0
74820,Ada,OK,199900.0
29550,Hartsville,SC,259000.0
30005,Alpharetta,GA,479450.0
06770,Naugatuck,CT,325000.0
23505,Norfolk,VA,434700.0
27205,Asheboro,NC,264950.0
60532,Lisle,IL,429900.0
46142,Greenwood,IN,289950.0
77382,The Woodlands,TX,529500.0
95482,Ukiah,CA,652000.0
68025,Fremont,NE,275000.0
49426,Hudsonville,MI,319900.0
93245,Lemoore,CA,297000.0
80111,Greenwood Village,CO,799000.0
63108,Saint Louis,MO,399000.0
96813,Honolulu,HI,1188000.0
60174,Saint Charles,IL,479000.0
33317,Plantation,FL,469000.0
27253,Graham,NC,254800.0
06611,Trumbull,CT,655000.0
21212,Baltimore,MD,599999.5
95361,Oakdale,CA,495000.0
23606,Newport News,VA,384950.0
23518,Norfolk,VA,429924.0
60046,Lake Villa,IL,359450.0
52601,Burlington,IA,209900.0
75238,Dallas,TX,449000.0
91789,Walnut,CA,1292500.0
97355,Lebanon,OR,399900.0
29486,Summerville,SC,421100.0
43220,Upper Arlington,OH,469900.0
32909,Palm Bay,FL,309900.0
34689,Tarpon Springs,FL,388500.0
67846,Garden City,KS,249900.0
32570,Milton,FL,276000.0
34986,Port Saint Lucie,FL,359000.0
29212,Columbia,SC,299450.0
96002,Redding,CA,412375.0
32312,Tallahassee,FL,385000.0
98290,Snohomish,WA,799500.0
85140,Queen Creek,AZ,482000.0
30078,Snellville,GA,436771.0
32080,Saint Augustine,FL,439900.0
77550,Galveston,TX,432000.0
97304,Salem,OR,399900.0
44106,Cleveland,OH,399950.0
21144,Severn,MD,474150.0
32405,Panama City,FL,355374.0
11364,New York,NY,981500.0
37664,Kingsport,TN,294900.0
92270,Rancho Mirage,CA,779000.0
75033,Frisco,TX,491672.0
48236,Grosse Pointe Woods,MI,385000.0
80120,Littleton,CO,600000.0
53562,Middleton,WI,484100.0
69101,North Platte,NE,259900.0
29609,Greenville,SC,355000.0
40503,Lexington,KY,289900.0
15102,Bethel Park,PA,260000.0
17522,Ephrata,PA,313250.0
65536,Lebanon,MO,259900.0
64119,Kansas City,MO,314900.0
85212,Mesa,AZ,399900.0
98513,Lacey,WA,485000.0
48603,Saginaw,MI,229900.0
91711,Claremont,CA,1419500.0
60525,La Grange,IL,539500.0
02118,Boston,MA,1195000.0
97520,Ashland,OR,625000.0
55118,West Saint Paul,MN,649900.0
43040,Marysville,OH,319000.0
62226,Belleville,IL,265900.0
08016,Burlington,NJ,369999.0
32607,Gainesville,FL,361200.0
37072,Goodlettsville,TN,399900.0
58601,Dickinson,ND,357000.0
49546,Cascade,MI,400000.0
68701,Norfolk,NE,319900.0
08742,Point Pleasant,NJ,899900.0
63128,Concord,MO,389900.0
92807,Anaheim,CA,1039999.0
85298,Gilbert,AZ,448489.5
48322,West Bloomfield,MI,384450.0
47274,Seymour,IN,234550.0
52501,Ottumwa,IA,169000.0
66213,Overland Park,KS,379925.0
45005,Franklin,OH,299900.0
33441,Deerfield Beach,FL,574000.0
29640,Easley,SC,320000.0
74403,Muskogee,OK,169900.0
61008,Belvidere,IL,220000.0
91001,Altadena,CA,1100000.0
29582,North Myrtle Beach,SC,379900.0
84604,Provo,UT,810000.0
19087,Radnor,PA,750000.0
28560,New Bern,NC,250917.5
23453,Virginia Beach,VA,386000.0
73703,Enid,OK,245950.0
95409,Santa Rosa,CA,999000.0
45459,Centerville,OH,269700.0
48067,Royal Oak,MI,359000.0
15217,Pittsburgh,PA,482000.0
14127,Orchard Park,NY,379900.0
27455,Greensboro,NC,364950.0
44313,Akron,OH,260000.0
72601,Harrison,AR,229000.0
85050,Phoenix,AZ,549900.0
70809,Baton Rouge,LA,399000.0
89511,Reno,NV,1050000.0
85395,Goodyear,AZ,422490.0
95969,Paradise,CA,439000.0
60098,Woodstock,IL,399950.0
64114,Kansas City,MO,307450.0
46151,Martinsville,IN,337450.0
91326,Los Angeles,CA,1099000.0
29680,Simpsonville,SC,289900.0
32459,Santa Rosa Beach,FL,799850.0
02840,Newport,RI,729000.0
76049,Granbury,TX,448950.0
30705,Chatsworth,GA,250000.0
77019,Houston,TX,759000.0
12309,Niskayuna,NY,369900.0
45701,Athens,OH,298900.0
86406,Lake Havasu City,AZ,399900.0
76901,San Angelo,TX,259450.0
33594,Valrico,FL,349000.0
85750,Tucson,AZ,515000.0
53217,Whitefish Bay,WI,479000.0
70501,Lafayette,LA,227500.0
89002,Henderson,NV,419500.0
07840,Hackettstown,NJ,371450.0
32720,Deland,FL,349900.0
11554,East Meadow,NY,729000.0
33138,Miami,FL,714950.0
46205,Indianapolis,IN,340000.0
31404,Savannah,GA,405000.0
90064,Los Angeles,CA,1825000.0
95337,Manteca,CA,511744.5
55016,Cottage Grove,MN,406990.0
43537,Maumee,OH,275000.0
60441,Lockport,IL,359900.0
65721,Ozark,MO,299900.0
68116,Omaha,NE,308400.0
33326,Weston,FL,545000.0
78212,San Antonio,TX,495000.0
30215,Fayetteville,GA,459000.0
91941,La Mesa,CA,899000.0
74063,Sand Springs,OK,314275.0
97267,Oatfield,OR,585000.0
56308,Alexandria,MN,399900.0
50158,Marshalltown,IA,189900.0
79605,Abilene,TX,229000.0
54304,Green Bay,WI,362400.0
98119,Seattle,WA,1125000.0
97603,Klamath Falls,OR,359000.0
26101,Parkersburg,WV,208500.0
29625,Anderson,SC,344000.0
32309,Tallahassee,FL,369950.0
55372,Prior Lake,MN,502895.0
81001,Pueblo,CO,299900.0
95966,Oroville,CA,426500.0
19002,Upper Dublin,PA,581950.0
64015,Blue Springs,MO,325000.0
70005,Metairie,LA,399000.0
80602,Thornton,CO,575000.0
14534,Pittsford,NY,312000.0
87106,Albuquerque,NM,359500.0
34114,Naples,FL,719000.0
27332,Sanford,NC,259900.0
40004,Bardstown,KY,309900.0
08865,Phillipsburg,NJ,379000.0
92651,Laguna Beach,CA,2796500.0
80237,Denver,CO,595000.0
33076,Parkland,FL,646500.0
80218,Denver,CO,799000.0
78633,Georgetown,TX,497500.0
06512,East Haven,CT,369000.0
08043,Voorhees,NJ,424900.0
98038,Maple Valley,WA,787450.0
32937,Satellite Beach,FL,412000.0
23233,Henrico,VA,450000.0
29745,York,SC,375000.0
60451,New Lenox,IL,359808.0
13090,Liverpool,NY,224900.0
92131,San Diego,CA,1050000.0
16066,Cranberry,PA,390000.0
93422,Atascadero,CA,845000.0
27517,Chapel Hill,NC,596444.0
80214,Lakewood,CO,587000.0
96814,Honolulu,HI,2092000.0
97203,Portland,OR,564000.0
89130,Las Vegas,NV,412450.0
34223,Englewood,FL,549900.0
80122,Centennial,CO,574000.0
48446,Lapeer,MI,350000.0
49506,Grand Rapids,MI,425000.0
55116,Saint Paul,MN,458000.0
93561,Tehachapi,CA,350000.0
45230,Cincinnati,OH,349000.0
10038,New York,NY,1750000.0
33837,Davenport,FL,282837.5
97306,Salem,OR,429900.0
97321,Albany,OR,439000.0
28209,Charlotte,NC,485990.0
22042,Falls Church,VA,650000.0
50014,Ames,IA,310000.0
84095,South Jordan,UT,599949.5
49024,Portage,MI,279900.0
30214,Fayetteville,GA,415400.0
19119,Philadelphia,PA,404950.0
33156,Pinecrest,FL,1400000.0
29707,Fort Mill,SC,368900.0
60050,McHenry,IL,399000.0
60142,Huntley,IL,350000.0
75039,Irving,TX,527450.0
95682,Shingle Springs,CA,711000.0
21009,Abingdon,MD,431450.0
46804,Fort Wayne,IN,229900.0
17046,Lebanon,PA,279500.0
33183,Kendale Lakes,FL,450000.0
91780,Temple City,CA,1364000.0
83440,Rexburg,ID,435000.0
60714,Niles,IL,375000.0
33407,West Palm Beach,FL,539000.0
43050,Mount Vernon,OH,265000.0
80202,Denver,CO,805000.0
93638,Madera,CA,349000.0
43209,Bexley,OH,472500.0
16509,Millcreek,PA,224999.5
33434,Boca Raton,FL,575000.0
60189,Wheaton,IL,524950.0
12303,Schenectady,NY,354450.0
92110,San Diego,CA,970000.0
43212,Grandview Heights,OH,424900.0
55443,Brooklyn Park,MN,414900.0
89134,Las Vegas,NV,450000.0
73162,Oklahoma City,OK,259400.0
22601,Winchester,VA,424000.0
38117,Memphis,TN,365000.0
60631,Chicago,IL,425000.0
37659,Jonesborough,TN,281450.0
60527,Burr Ridge,IL,649900.0
81504,Grand Junction,CO,317000.0
60656,Chicago,IL,374000.0
60515,Downers Grove,IL,515000.0
21811,Berlin,MD,440990.0
45365,Sidney,OH,269900.0
97471,Roseburg,OR,404950.0
74464,Tahlequah,OK,219900.0
11358,New York,NY,1036601.0
33173,Kendall,FL,499000.0
90039,Los Angeles,CA,1249000.0
55426,Saint Louis Park,MN,387000.0
01089,West Springfield,MA,367450.0
37931,Knoxville,TN,300000.0
37067,Franklin,TN,549999.5
55060,Owatonna,MN,266950.0
95340,Merced,CA,365800.0
11801,Hicksville,NY,659000.0
12010,Amsterdam,NY,224900.0
48317,Shelby,MI,328400.0
54449,Marshfield,WI,248700.0
11787,Smithtown,NY,727000.0
32117,Holly Hill,FL,375000.0
33809,Lakeland,FL,275000.0
91739,Rancho Cucamonga,CA,728000.0
95993,Yuba City,CA,387450.0
34238,Sarasota,FL,489068.0
83814,Coeur d'Alene,ID,850000.0
21075,Elkridge,MD,499900.0
72205,Little Rock,AR,265900.0
30045,Lawrenceville,GA,374950.0
67207,Wichita,KS,247500.0
17022,Elizabethtown,PA,353028.5
32962,Vero Beach,FL,435000.0
16335,Meadville,PA,188950.0
27870,Roanoke Rapids,NC,181000.0
77027,Houston,TX,899999.0
06033,Glastonbury,CT,459700.0
22207,Arlington,VA,1480271.5
33073,Coconut Creek,FL,435000.0
77493,Katy,TX,387423.0
78132,New Braunfels,TX,428450.0
20155,Gainesville,VA,650000.0
55024,Farmington,MN,378950.0
33026,Pembroke Pines,FL,472450.0
75010,Carrollton,TX,423490.0
48045,Harrison,MI,394900.0
20165,Sterling,VA,664900.0
98335,Gig Harbor,WA,933000.0
33626,Westchase,FL,409000.0
60035,Highland Park,IL,649000.0
38506,Cookeville,TN,289000.0
77630,Orange,TX,270000.0
08822,Raritan,NJ,699950.0
98512,Tumwater,WA,479450.0
32408,Panama City,FL,434900.0
93420,Arroyo Grande,CA,979000.0
70364,Houma,LA,232500.0
12205,Colonie,NY,404900.0
55912,Austin,MN,267250.0
19038,Abington,PA,422000.0
43082,Westerville,OH,414750.0
43512,Defiance,OH,218000.0
30306,Atlanta,GA,860000.0
85331,Phoenix,AZ,599450.0
91403,Los Angeles,CA,1599000.0
15010,Chippewa,PA,277495.0
72113,Maumelle,AR,252000.0
28150,Shelby,NC,294750.0
37205,Nashville,TN,762200.0
75229,Dallas,TX,667450.0
60076,Skokie,IL,409900.0
28146,Salisbury,NC,429000.0
04330,Augusta,ME,286900.0
18015,Bethlehem,PA,555000.0
58554,Mandan,ND,414900.0
46131,Franklin,IN,269000.0
33137,Miami,FL,703500.0
27012,Clemmons,NC,305000.0
33870,Sebring,FL,244950.0
37801,Maryville,TN,299900.0
45431,Beavercreek,OH,249000.0
70503,Lafayette,LA,349900.0
97062,Tualatin,OR,591000.0
96825,Honolulu,HI,1250000.0
76548,Harker Heights,TX,239900.0
78552,Harlingen,TX,233000.0
37323,Cleveland,TN,259900.0
81007,Pueblo,CO,289000.0
06824,Fairfield,CT,999000.0
76182,North Richland Hills,TX,416450.0
78363,Kingsville,TX,239950.0
53095,West Bend,WI,386950.0
29205,Columbia,SC,343950.0
93021,Moorpark,CA,885000.0
21209,Pikesville,MD,539500.0
45236,Deer Park,OH,425000.0
15650,Unity,PA,311950.0
36561,Orange Beach,AL,514990.0
11937,East Hampton,NY,1662500.0
18901,Doylestown,PA,599000.0
12804,Queensbury,NY,324999.0
37743,Greeneville,TN,229900.0
91356,Los Angeles,CA,1699000.0
53105,Rochester,WI,399900.0
64151,Kansas City,MO,425000.0
27278,Hillsborough,NC,420000.0
37415,Chattanooga,TN,339900.0
97070,Wilsonville,OR,614995.0
54494,Wisconsin Rapids,WI,227000.0
85743,Tucson,AZ,329900.0
92675,San Juan Capistrano,CA,1679000.0
44883,Tiffin,OH,177400.0
32757,Mount Dora,FL,389500.0
77018,Houston,TX,415000.0
49686,Traverse City,MI,670000.0
37917,Knoxville,TN,384900.0
29115,Orangeburg,SC,199900.0
77532,Crosby,TX,398000.0
82801,Sheridan,WY,460000.0
94510,Benicia,CA,688000.0
60102,Algonquin,IL,350000.0
68601,Columbus,NE,285000.0
11566,Merrick,NY,799999.0
80301,Boulder,CO,973000.0
12302,Glenville,NY,394450.0
93637,Madera,CA,375000.0
28715,Candler,NC,427700.0
33913,Fort Myers,FL,423450.0
27545,Knightdale,NC,385362.0
28278,Charlotte,NC,390384.5
77535,Dayton,TX,351750.0
84660,Spanish Fork,UT,470462.5
24019,Roanoke,VA,283900.0
98273,Mount Vernon,WA,580250.0
54952,Menasha,WI,325000.0
80304,Boulder,CO,1192000.0
03062,Nashua,NH,400000.0
17110,Susquehanna,PA,299493.0
65616,Branson,MO,299900.0
42431,Madisonville,KY,169900.0
11050,Port Washington,NY,1250000.0
32773,Sanford,FL,335100.0
92869,Orange,CA,1299800.0
98029,Issaquah,WA,984490.0
52806,Davenport,IA,239900.0
33618,Greater Carrollwood,FL,384500.0
76016,Arlington,TX,382000.0
32548,Fort Walton Beach,FL,515000.0
48116,Brighton,MI,375000.0
78703,Austin,TX,950000.0
45750,Marietta,OH,249900.0
36542,Gulf Shores,AL,450000.0
29926,Hilton Head Island,SC,615000.0
34472,Ocala,FL,255000.0
50021,Ankeny,IA,324700.0
92008,Carlsbad,CA,1222000.0
53406,Mount Pleasant,WI,329900.0
77041,Houston,TX,438950.0
74066,Sapulpa,OK,274900.0
40065,Shelbyville,KY,314900.0
76048,Granbury,TX,489900.0
32550,Miramar Beach,FL,585000.0
70360,Houma,LA,344000.0
37311,Cleveland,TN,284950.0
76087,Weatherford,TX,425000.0
22309,Mount Vernon,VA,774000.0
30094,Conyers,GA,377450.0
75208,Dallas,TX,472500.0
98362,Port Angeles,WA,495000.0
23116,Mechanicsville,VA,399950.0
95356,Modesto,CA,487450.0
53072,Pewaukee,WI,552950.0
78626,Georgetown,TX,477614.5
18940,Newtown,PA,760000.0
75032,Rockwall,TX,484900.0
32533,Cantonment,FL,291900.0
18360,Jackson,PA,279900.0
97225,West Haven-Sylvan,OR,725000.0
22079,Lorton,VA,792450.0
83687,Nampa,ID,472495.0
91007,Arcadia,CA,1837500.0
58504,Bismarck,ND,399900.0
17815,Bloomsburg,PA,279000.0
47933,Crawfordsville,IN,229000.0
13905,Binghamton,NY,193700.0
23435,Suffolk,VA,392000.0
30082,Smyrna,GA,399950.0
74075,Stillwater,OK,249900.0
97132,Newberg,OR,682445.0
89141,Las Vegas,NV,489000.0
73132,Oklahoma City,OK,220000.0
83616,Eagle,ID,564900.0
01845,North Andover,MA,749900.0
18045,Palmer,PA,389995.0
28602,Hickory,NC,271950.0
55403,Minneapolis,MN,764500.0
72903,Fort Smith,AR,275000.0
02906,Providence,RI,590000.0
48309,Rochester Hills,MI,369900.0
89011,Henderson,NV,458990.0
46077,Zionsville,IN,484950.0
32806,Orlando,FL,425000.0
98607,Camas,WA,670000.0
43062,Pataskala,OH,298000.0
30013,Conyers,GA,350000.0
62221,Belleville,IL,275000.0
74137,Tulsa,OK,465900.0
34481,Ocala,FL,266043.5
13045,Cortland,NY,225000.0
80919,Colorado Springs,CO,453200.0
86301,Prescott,AZ,489900.0
60181,Villa Park,IL,369996.0
21842,Ocean City,MD,449900.0
78602,Bastrop,TX,484450.0
78260,San Antonio,TX,392495.0
02536,East Falmouth,MA,799000.0
60516,Downers Grove,IL,429450.0
80550,Windsor,CO,479900.0
76020,Azle,TX,407500.0
11710,Bellmore,NY,699000.0
72404,Jonesboro,AR,286400.0
19454,North Wales,PA,479900.0
08003,Cherry Hill,NJ,399000.0
32118,Daytona Beach,FL,468200.0
85742,Tucson,AZ,350000.0
30534,Dawsonville,GA,490000.0
08330,Hamilton,NJ,299000.0
20723,Laurel,MD,574990.0
78750,Austin,TX,587000.0
20191,Reston,VA,670000.0
78746,Austin,TX,1499000.0
22101,McLean,VA,1549000.0
51106,Sioux City,IA,278000.0
29566,Little River,SC,317000.0
19125,Philadelphia,PA,439000.0
98802,East Wenatchee Bench,WA,509000.0
06109,Wethersfield,CT,359900.0
48108,Pittsfield,MI,499900.0
95603,Auburn,CA,675000.0
07042,Montclair,NJ,799000.0
97086,Happy Valley,OR,629950.0
72211,Little Rock,AR,335000.0
08226,Ocean City,NJ,849900.0
80234,Westminster,CO,584975.0
94549,Lafayette,CA,1912500.0
32819,Doctor Phillips,FL,469900.0
77833,Brenham,TX,399950.0
97068,West Linn,OR,708950.0
28104,Stallings,NC,520000.0
21801,Salisbury,MD,437450.0
01757,Milford,MA,439900.0
55105,Saint Paul,MN,512450.0
22315,Franconia,VA,674990.0
27514,Chapel Hill,NC,699000.0
33772,Seminole,FL,327000.0
31324,Richmond Hill,GA,315175.0
44685,Uniontown,OH,270450.0
29673,Piedmont,SC,291900.0
34202,Bradenton,FL,599000.0
74011,Broken Arrow,OK,288000.0
37203,Nashville,TN,549900.0
73069,Norman,OK,311970.0
95677,Rocklin,CA,591245.0
77515,Angleton,TX,409681.0
95348,Merced,CA,339000.0
80138,Parker,CO,625000.0
70815,Baton Rouge,LA,249900.0
31021,Dublin,GA,249000.0
17325,Cumberland,PA,371495.0
77021,Houston,TX,398500.0
34471,Ocala,FL,325000.0
64093,Warrensburg,MO,287450.0
79606,Abilene,TX,264900.0
92595,Wildomar,CA,490000.0
55347,Eden Prairie,MN,575000.0
33703,Saint Petersburg,FL,489000.0
97035,Lake Oswego,OR,749900.0
37215,Nashville,TN,875000.0
70791,Zachary,LA,335000.0
08050,Ocean Acres,NJ,699000.0
77301,Conroe,TX,380450.0
38024,Dyersburg,TN,199900.0
98021,Bothell,WA,859950.0
48220,Ferndale,MI,269900.0
80923,Colorado Springs,CO,399450.0
80129,Highlands Ranch,CO,619900.0
29801,Aiken,SC,329900.0
60423,Frankfort,IL,449350.0
48042,Macomb,MI,332445.0
37849,Powell,TN,280000.0
46202,Indianapolis,IN,400000.0
30340,Doraville,GA,362450.0
32779,Longwood,FL,530000.0
21601,Easton,MD,995000.0
76710,Waco,TX,299950.0
99337,Kennewick,WA,420000.0
37388,Tullahoma,TN,307400.0
49418,Grandville,MI,344585.5
67037,Derby,KS,234108.5
33019,Hollywood,FL,682000.0
32789,Winter Park,FL,753450.0
55811,Duluth,MN,296950.0
29909,Okatie,SC,615670.0
33701,Saint Petersburg,FL,589450.0
60048,Libertyville,IL,525000.0
92663,Newport Beach,CA,2499000.0
28401,Wilmington,NC,497450.0
11228,New York,NY,998000.0
22602,Winchester,VA,401950.0
31322,Pooler,GA,317900.0
32778,Tavares,FL,543289.0
44136,Strongsville,OH,259900.0
77802,Bryan,TX,334000.0
46239,Indianapolis,IN,275495.0
33304,Fort Lauderdale,FL,838950.0
90274,Palos Verdes Estates,CA,2620000.0
33912,Fort Myers,FL,449350.0
33487,Boca Raton,FL,675000.0
93704,Fresno,CA,417500.0
08205,Galloway,NJ,298250.0
22310,Franconia,VA,649900.0
93035,Oxnard,CA,1095000.0
34476,Ocala,FL,234900.0
15216,Pittsburgh,PA,268675.0
80222,Denver,CO,577000.0
19468,Limerick,PA,389445.0
59602,Helena,MT,389900.0
97212,Portland,OR,760000.0
46750,Huntington,IN,187400.0
55419,Minneapolis,MN,529950.0
72223,Little Rock,AR,415000.0
74017,Claremore,OK,309000.0
78259,San Antonio,TX,349495.0
78624,Fredericksburg,TX,639950.0
20175,Leesburg,VA,743495.0
85340,Litchfield Park,AZ,459900.0
37379,Soddy-Daisy,TN,347400.0
25701,Huntington,WV,212400.0
70517,Breaux Bridge,LA,269900.0
11379,New York,NY,799000.0
06851,Norwalk,CT,690000.0
63118,Saint Louis,MO,279000.0
06776,New Milford,CT,525000.0
29316,Boiling Springs,SC,233500.0
61615,Peoria,IL,259350.0
33755,Clearwater,FL,399900.0
60134,Geneva,IL,429900.0
02891,Westerly,RI,719000.0
33145,Miami,FL,498500.0
80005,Arvada,CO,600000.0
15044,Richland,PA,404450.0
48335,Farmington Hills,MI,339000.0
03801,Portsmouth,NH,850000.0
43206,Columbus,OH,399900.0
91763,Montclair,CA,466500.0
99654,Tanaina,AK,465000.0
70461,Slidell,LA,375000.0
25177,Saint Albans,WV,160000.0
52405,Cedar Rapids,IA,249950.0
75218,Dallas,TX,474000.0
33852,Lake Placid,FL,260450.0
28461,Boiling Spring Lakes,NC,499000.0
95219,Stockton,CA,549000.0
48161,Monroe,MI,289900.0
74008,Bixby,OK,285600.0
48316,Shelby,MI,439900.0
63028,Festus,MO,284271.0
33455,Hobe Sound,FL,499000.0
78757,Austin,TX,527000.0
28081,Kannapolis,NC,315740.0
34275,Nokomis,FL,525000.0
60061,Vernon Hills,IL,454500.0
33408,North Palm Beach,FL,705000.0
78702,Austin,TX,549000.0
43035,Columbus,OH,359900.0
