lat,lng,median_home_value,median_household_income,occupied_housing_units,population,Zip,City,State,Median_Home_Value_Z,Top_Tier_Median_Home_Value,Bottom_Tier_Median_Home_Value
21.92,-159.43,637800.0,61595.0,1932.0,5190.0,96756,Koloa,HI,844500.0,1490000.0,0.0
42.59,-73.79,292900.0,82966.0,2340.0,6246.0,12077,Bethlehem,NY,345900.0,389900.0,0.0
37.0,-82.6,82700.0,43781.0,2702.0,6262.0,24273,Norton,VA,98950.0,0.0,0.0
35.5,-84.1,181700.0,42878.0,2193.0,5067.0,37885,Vonore,TN,342450.0,0.0,0.0
41.8,-91.5,254300.0,86940.0,2315.0,6168.0,52333,Solon,IA,344500.0,417678.5,0.0
40.8,-92.4,101500.0,44558.0,2614.0,7098.0,52537,Bloomfield,IA,155000.0,0.0,0.0
42.07,-88.08,192700.0,62877.0,2340.0,4769.0,60195,Schaumburg,IL,164500.0,0.0,0.0
39.8,-106.2,455700.0,70469.0,2869.0,7002.0,80498,Silverthorne,CO,625000.0,1453750.0,0.0
39.62,-76.46,371600.0,92794.0,2713.0,7652.0,21084,Jarrettsville,MD,437000.0,0.0,0.0
33.1,-96.2,112600.0,62800.0,1994.0,5910.0,75135,Caddo Mills,TX,344900.0,0.0,0.0
41.2,-74.8,319900.0,87835.0,2409.0,6180.0,07826,Branchville,NJ,317000.0,0.0,0.0
39.5,-97.6,72700.0,38351.0,2669.0,6605.0,66901,Concordia,KS,84900.0,0.0,0.0
43.8,-85.0,81800.0,34713.0,2198.0,5125.0,48632,Lake,MI,94900.0,0.0,0.0
39.31,-76.89,467500.0,122083.0,2447.0,7026.0,21163,Woodstock,MD,599500.0,0.0,0.0
37.1,-81.5,111800.0,33160.0,2643.0,6314.0,24651,Tazewell,VA,157950.0,0.0,0.0
41.2,-75.5,160500.0,49795.0,2276.0,5613.0,18424,Lehigh,PA,138450.0,227000.0,0.0
40.43,-74.0,274000.0,66903.0,2695.0,5189.0,07732,Middletown,NJ,399450.0,0.0,0.0
38.8,-95.2,173200.0,54091.0,2624.0,7459.0,66006,Baldwin City,KS,289900.0,0.0,0.0
41.46,-72.68,360000.0,124179.0,2610.0,7388.0,06422,Durham,CT,359000.0,0.0,0.0
36.3,-92.7,89300.0,33629.0,2761.0,6461.0,72687,Yellville,AR,145000.0,0.0,0.0
37.8,-88.4,56900.0,29972.0,2694.0,6263.0,62930,Eldorado,IL,64900.0,0.0,0.0
38.631,-90.193,237100.0,54417.0,1673.0,2620.0,63101,Saint Louis,MO,225000.0,0.0,0.0
46.0,-123.3,198300.0,57153.0,2455.0,6083.0,97016,Clatskanie,OR,285000.0,0.0,0.0
41.6,-80.29,123200.0,43381.0,2484.0,5436.0,16316,Conneaut Lakeshore,PA,149900.0,0.0,0.0
34.13,-109.91,258800.0,60475.0,1925.0,4735.0,85935,Pinetop,AZ,340000.0,435950.0,0.0
43.4,-96.7,187900.0,78700.0,2039.0,5906.0,57032,Harrisburg,SD,235850.0,0.0,0.0
33.31,-112.11,349800.0,115756.0,2493.0,7238.0,85045,Phoenix,AZ,414400.0,539900.0,0.0
41.6,-83.56,135800.0,49888.0,2565.0,6289.0,43460,Rossford,OH,139900.0,0.0,0.0
42.69,-79.0,123500.0,65554.0,2587.0,6440.0,14047,Evans,NY,168000.0,0.0,0.0
31.8,-99.4,57000.0,30000.0,2520.0,5908.0,76834,Coleman,TX,65000.0,0.0,0.0
41.6,-78.7,73900.0,42849.0,2699.0,6309.0,16735,Kane,PA,70950.0,0.0,0.0
40.7,-95.3,82100.0,42888.0,2669.0,6025.0,51601,Shenandoah,IA,85725.0,0.0,0.0
42.58,-83.67,255600.0,89167.0,2543.0,7404.0,48380,Milford,MI,557400.0,577000.0,0.0
41.6,-120.7,167000.0,37148.0,2325.0,5490.0,96101,Alturas,CA,123750.0,0.0,0.0
40.88,-74.3,541800.0,97115.0,2637.0,7440.0,07004,Fairfield,NJ,522000.0,0.0,0.0
40.85,-72.59,467200.0,87044.0,1771.0,4603.0,11942,East Quogue,NY,844000.0,995000.0,0.0
43.64,-84.09,119000.0,61108.0,2569.0,6554.0,48611,Auburn,MI,124949.5,0.0,0.0
39.95,-74.65,230200.0,57662.0,2525.0,6727.0,08068,Pemberton,NJ,162964.0,0.0,0.0
38.8,-75.6,224900.0,57857.0,2571.0,6951.0,19950,Greenwood,DE,239500.0,0.0,0.0
42.05,-91.73,272100.0,124650.0,2356.0,6896.0,52411,Cedar Rapids,IA,382950.0,391900.0,0.0
41.1,-101.6,94100.0,41853.0,2543.0,5769.0,69153,Ogallala,NE,167250.0,0.0,0.0
32.28,-93.8,130800.0,63343.0,2072.0,5546.0,71078,Stonewall,LA,327450.0,0.0,0.0
40.41,-74.7,668900.0,154236.0,2331.0,6629.0,08558,Montgomery,NJ,717000.0,830750.0,0.0
43.4,-73.3,121100.0,45162.0,2750.0,7106.0,12832,Granville,NY,164950.0,0.0,0.0
34.03,-83.22,130800.0,43868.0,2376.0,6556.0,30628,Colbert,GA,193500.0,0.0,0.0
39.78,-75.9,337800.0,121241.0,2712.0,10622.0,19352,New London,PA,379900.0,0.0,0.0
39.5,-76.57,562600.0,128182.0,2550.0,7253.0,21131,Phoenix,MD,675000.0,699450.0,0.0
34.8,-117.3,201400.0,65794.0,2489.0,6379.0,92342,Helendale,CA,239900.0,0.0,229900.0
34.91,-83.9,156900.0,42511.0,1743.0,4567.0,30582,Young Harris,GA,280000.0,0.0,0.0
46.3,-114.0,232800.0,42215.0,2225.0,5543.0,59828,Corvallis,MT,399998.0,0.0,0.0
41.16,-112.14,259900.0,80766.0,2204.0,7581.0,84315,Hooper,UT,369450.0,0.0,0.0
45.5,-91.1,105900.0,40528.0,2606.0,6141.0,54848,Ladysmith,WI,112700.0,0.0,0.0
39.0,-107.9,209900.0,38778.0,2391.0,5243.0,81413,Cedaredge,CO,372250.0,0.0,0.0
43.8,-73.1,175100.0,53504.0,2491.0,5895.0,05733,Brandon,VT,199900.0,0.0,0.0
33.3,-85.5,118400.0,33967.0,1819.0,4366.0,36278,Wedowee,AL,359900.0,0.0,0.0
43.14,-83.38,121100.0,58008.0,2513.0,6647.0,48421,Columbiaville,MI,155000.0,0.0,0.0
42.11,-88.69,175100.0,61798.0,2549.0,7248.0,60135,Genoa,IL,179900.0,0.0,0.0
41.85,-73.0,280100.0,86354.0,2504.0,6707.0,06057,New Hartford,CT,249900.0,0.0,0.0
33.23,-86.9,211800.0,83658.0,2542.0,7172.0,35114,Alabaster,AL,239900.0,0.0,0.0
31.5,-81.4,111800.0,39650.0,3330.0,7856.0,31331,Townsend,GA,239000.0,0.0,0.0
44.2,-73.0,231100.0,59963.0,2662.0,6656.0,05443,Bristol,VT,280000.0,0.0,0.0
41.73,-93.45,166600.0,62389.0,1883.0,5387.0,50035,Bondurant,IA,254900.0,284800.0,0.0
42.11,-88.38,267100.0,105379.0,2253.0,7013.0,60136,Gilberts,IL,245000.0,0.0,0.0
35.3,-80.4,155200.0,51475.0,2083.0,5369.0,28097,Locust,NC,233235.0,0.0,0.0
39.34,-74.57,322000.0,88214.0,2653.0,7092.0,08221,Linwood,NJ,269500.0,407000.0,0.0
38.3,-78.5,217100.0,51464.0,2435.0,6191.0,22973,Stanardsville,VA,234900.0,0.0,0.0
42.2,-86.2,105000.0,42237.0,2367.0,5966.0,49098,Watervliet,MI,137450.0,0.0,0.0
31.2,-85.2,94100.0,42108.0,2487.0,6187.0,36312,Ashford,AL,130950.0,0.0,0.0
39.7,-106.9,341300.0,83657.0,2407.0,7721.0,81637,Gypsum,CO,510000.0,0.0,0.0
34.7,-76.8,363900.0,53102.0,1516.0,2896.0,28512,Atlantic Beach,NC,344500.0,595000.0,0.0
37.8,-77.7,248400.0,71458.0,2543.0,7067.0,23192,Montpelier,VA,435000.0,0.0,0.0
37.0,-112.0,163800.0,49858.0,2300.0,5556.0,84741,Kanab,UT,257000.0,0.0,0.0
38.8,-78.7,213700.0,52805.0,2412.0,6018.0,22824,Edinburg,VA,240000.0,0.0,0.0
40.77,-73.74,714200.0,90799.0,2669.0,6988.0,11363,New York,NY,1284500.0,0.0,0.0
38.65,-77.08,244600.0,91645.0,2029.0,5857.0,20616,Bryans Road,MD,275000.0,0.0,0.0
41.8,-73.2,355000.0,84306.0,2362.0,5720.0,06759,Litchfield,CT,409990.0,0.0,0.0
41.18,-74.43,231700.0,84646.0,2434.0,6616.0,07422,Highland Lake,NJ,176901.5,0.0,167269.0
42.53,-73.84,208400.0,79662.0,2465.0,6309.0,12158,Bethlehem,NY,232900.0,0.0,0.0
41.73,-70.43,405700.0,79180.0,2328.0,6293.0,02537,East Sandwich,MA,599000.0,823700.0,0.0
41.44,-72.07,246600.0,98427.0,2524.0,6729.0,06335,Ledyard,CT,229900.0,0.0,0.0
38.97,-94.88,207300.0,80550.0,1742.0,4543.0,66227,Lenexa,KS,435202.5,440025.0,0.0
35.8,-88.76,162200.0,69457.0,2108.0,5882.0,38355,Medina,TN,225950.0,0.0,0.0
37.0,-91.8,81300.0,28676.0,2408.0,5908.0,65548,Mountain View,MO,110000.0,0.0,0.0
40.73,-96.58,287500.0,112350.0,1640.0,4800.0,68526,Lincoln,NE,417400.0,424925.0,0.0
39.8,-88.3,107300.0,53584.0,2573.0,6216.0,61953,Tuscola,IL,131450.0,0.0,0.0
38.1,-89.4,90300.0,46516.0,2572.0,8410.0,62274,Pinckneyville,IL,87900.0,0.0,0.0
33.7,-112.6,162300.0,47738.0,2254.0,6700.0,85361,Surprise,AZ,325000.0,0.0,0.0
42.48,-87.83,192200.0,73304.0,2639.0,6897.0,60096,Winthrop Harbor,IL,169950.0,0.0,0.0
38.1,-105.5,217900.0,31437.0,1728.0,3830.0,81252,Westcliffe,CO,399000.0,0.0,0.0
41.77,-81.14,170100.0,61217.0,2544.0,7088.0,44081,Perry,OH,225000.0,0.0,0.0
41.1,-72.38,439200.0,54394.0,1772.0,4299.0,11944,Greenport,NY,612000.0,0.0,0.0
30.77,-88.07,84700.0,30363.0,2430.0,6106.0,36611,Chickasaw,AL,69900.0,0.0,0.0
40.0,-89.9,137200.0,57995.0,2546.0,6154.0,62675,Petersburg,IL,159500.0,0.0,0.0
34.66,-77.01,390600.0,54201.0,1732.0,3655.0,28594,Emerald Isle,NC,449900.0,600000.0,0.0
43.9,-70.5,266400.0,64797.0,1931.0,4801.0,04071,Raymond,ME,294900.0,0.0,0.0
41.8,-77.1,147000.0,46327.0,2556.0,7488.0,16933,Richmond,PA,174900.0,0.0,0.0
46.5,-94.3,269100.0,60114.0,1990.0,4589.0,56468,Nisswa,MN,484950.0,544450.0,0.0
32.3,-95.4,98600.0,53598.0,2118.0,5062.0,75709,Tyler,TX,360000.0,0.0,0.0
39.0,-90.1,125800.0,64492.0,2517.0,6654.0,62012,Brighton,IL,173250.0,0.0,0.0
34.14,-85.13,125900.0,47014.0,2249.0,6221.0,30173,Silver Creek,GA,151800.0,0.0,0.0
40.35,-104.83,170800.0,64139.0,1966.0,5887.0,80543,Milliken,CO,326290.0,0.0,0.0
28.93,-82.1,184700.0,48946.0,1183.0,3069.0,34484,Oxford,FL,278000.0,0.0,0.0
40.11,-111.58,328900.0,86196.0,2050.0,8033.0,84664,Mapleton,UT,432990.0,512475.0,0.0
44.3,-83.5,107200.0,43561.0,2207.0,4716.0,48730,East Tawas,MI,99900.0,0.0,0.0
35.34,-97.35,165600.0,71042.0,2094.0,5809.0,73165,Oklahoma City,OK,324000.0,329250.0,0.0
40.8,-80.0,157300.0,56442.0,2447.0,6165.0,16033,Forward,PA,308900.0,342900.0,0.0
30.35,-91.28,136400.0,46777.0,1333.0,3593.0,70710,Addis,LA,219900.0,0.0,0.0
42.4,-124.3,213900.0,41841.0,2521.0,5181.0,97444,Gold Beach,OR,395000.0,649000.0,0.0
38.6,-89.5,139000.0,68961.0,2415.0,6194.0,62230,Breese,IL,169900.0,0.0,0.0
37.2,-90.7,87700.0,32177.0,2288.0,5440.0,63957,Piedmont,MO,114750.0,0.0,0.0
38.8,-92.3,161500.0,60467.0,2202.0,5704.0,65010,Ashland,MO,234750.0,0.0,0.0
39.08,-84.55,107800.0,41944.0,2543.0,6075.0,41016,Ludlow,KY,109900.0,0.0,0.0
38.0,-76.8,157300.0,46818.0,2356.0,7470.0,22572,Warsaw,VA,222000.0,0.0,0.0
40.0,-86.3,153300.0,64606.0,1165.0,2913.0,46075,Whitestown,IN,230000.0,282500.0,0.0
30.9,-86.7,122200.0,53581.0,2052.0,5296.0,32531,Baker,FL,285400.0,0.0,0.0
40.82,-74.31,531700.0,109325.0,2345.0,5819.0,07068,Roseland,NJ,545000.0,0.0,0.0
43.9,-85.3,92800.0,35570.0,2574.0,6357.0,49631,Evart,MI,118500.0,0.0,0.0
44.1,-73.3,224600.0,55572.0,2309.0,5909.0,05491,Vergennes,VT,299000.0,0.0,0.0
40.8,-95.1,80500.0,42766.0,2630.0,7297.0,51632,Clarinda,IA,84500.0,0.0,0.0
38.05,-120.24,316100.0,50368.0,1748.0,3937.0,95383,Twain Harte,CA,317450.0,0.0,0.0
46.5,-122.9,200300.0,44829.0,2473.0,6524.0,98596,Winlock,WA,275000.0,0.0,0.0
26.03,-97.55,117200.0,52039.0,2482.0,8056.0,78575,Rancho Viejo,TX,245000.0,259900.0,0.0
33.6,-117.9,1000001.0,90357.0,1854.0,3744.0,92661,Newport Beach,CA,3712499.5,3712499.5,0.0
36.1,-87.11,185300.0,63498.0,2311.0,6107.0,37082,Kingston Springs,TN,304499.5,0.0,0.0
41.05,-74.29,334400.0,95459.0,2450.0,6244.0,07465,Wanaque,NJ,336000.0,0.0,0.0
40.99,-72.54,458200.0,86286.0,1833.0,4637.0,11952,Mattituck,NY,799000.0,850000.0,0.0
34.95,-90.13,137800.0,55469.0,2174.0,6194.0,38680,Lynchburg,MS,171450.0,0.0,0.0
39.5,-108.1,231300.0,64262.0,2221.0,5957.0,81635,Parachute,CO,238000.0,0.0,222950.0
34.34,-84.59,194800.0,59091.0,1855.0,5282.0,30183,Waleska,GA,300000.0,479450.0,0.0
34.6,-120.2,428100.0,66628.0,2019.0,5505.0,93427,Buellton,CA,556500.0,0.0,0.0
38.86,-75.4,193200.0,50922.0,2213.0,6295.0,19960,Lincoln,DE,252900.0,0.0,0.0
36.4,-93.8,152200.0,36332.0,2197.0,4449.0,72632,Eureka Springs,AR,308999.0,0.0,0.0
44.1,-69.4,143100.0,45360.0,2171.0,5075.0,04572,Waldoboro,ME,189000.0,0.0,0.0
41.9,-76.5,101000.0,43193.0,2505.0,6162.0,18810,Athens,PA,140000.0,0.0,0.0
46.8,-114.4,231200.0,61328.0,2160.0,5658.0,59847,Lolo,MT,298000.0,0.0,0.0
40.9,-73.55,565900.0,98362.0,2471.0,6669.0,11709,Bayville,NY,699499.5,799444.0,0.0
43.4,-75.8,104100.0,50027.0,2538.0,6460.0,13316,Camden,NY,98950.0,0.0,0.0
37.5,-120.7,246500.0,70269.0,2153.0,6573.0,95316,Denair,CA,407000.0,0.0,0.0
35.7,-88.1,82300.0,36023.0,2505.0,6097.0,38363,Parsons,TN,124900.0,0.0,0.0
46.6,-115.5,159900.0,41364.0,2454.0,6092.0,83544,Orofino,ID,230000.0,0.0,0.0
42.86,-72.31,188800.0,54213.0,2491.0,6285.0,03446,Swanzey,NH,229950.0,0.0,0.0
34.9,-84.2,169200.0,36913.0,1996.0,4599.0,30560,Morganton,GA,329900.0,0.0,0.0
45.0,-92.4,166800.0,62286.0,2410.0,6278.0,54002,Baldwin,WI,220700.0,0.0,0.0
41.1,-87.6,147100.0,50429.0,2306.0,6104.0,60954,Momence,IL,100000.0,0.0,0.0
35.2,-79.2,165900.0,34614.0,2087.0,5164.0,28394,Vass,NC,249900.0,0.0,0.0
42.7,-94.2,99900.0,49922.0,2531.0,5869.0,50548,Humboldt,IA,137900.0,0.0,0.0
41.56,-74.43,225500.0,56964.0,2410.0,6627.0,12721,Mamakating,NY,239000.0,0.0,0.0
41.25,-73.54,620000.0,126012.0,2452.0,6767.0,10590,Lewisboro,NY,649000.0,780000.0,0.0
43.9,-95.1,100300.0,43648.0,2512.0,5867.0,56101,Windom,MN,112900.0,0.0,0.0
32.3,-100.9,52600.0,47954.0,2337.0,8197.0,79512,Colorado City,TX,75000.0,0.0,0.0
36.6,-78.5,173900.0,37067.0,1993.0,4381.0,23927,Clarksville,VA,242450.0,0.0,0.0
35.9,-93.9,104900.0,45313.0,2154.0,5658.0,72727,Elkins,AR,174949.0,0.0,0.0
33.76,-84.4,177500.0,39670.0,2008.0,9495.0,30313,Atlanta,GA,275000.0,0.0,0.0
39.0,-90.8,146500.0,52659.0,2297.0,6336.0,63389,Winfield,MO,164000.0,0.0,0.0
39.21,-77.05,592600.0,137411.0,2477.0,7735.0,20833,Brookeville,MD,749000.0,816400.0,0.0
37.8,-82.0,77100.0,39469.0,2179.0,5206.0,25601,Mount Gay-Shamrock,WV,85000.0,0.0,0.0
43.7,-71.7,199300.0,42599.0,2126.0,7468.0,03264,Plymouth,NH,227350.0,0.0,0.0
41.62,-73.68,357600.0,93875.0,2540.0,7699.0,12570,Beekman,NY,347275.0,0.0,0.0
39.76,-88.87,139600.0,64313.0,2381.0,6269.0,62549,Mount Zion,IL,145000.0,0.0,0.0
38.49,-81.91,160000.0,55830.0,2187.0,5512.0,25213,Winfield,WV,332450.0,336950.0,0.0
42.1,-78.5,97800.0,50647.0,2557.0,6356.0,14706,Allegany,NY,154900.0,0.0,0.0
38.1,-78.97,253000.0,63977.0,1958.0,5398.0,22939,Fishersville,VA,250000.0,0.0,0.0
29.66,-98.32,365200.0,105536.0,2036.0,5591.0,78266,Garden Ridge,TX,449948.5,473950.0,0.0
41.34,-89.22,99800.0,48558.0,2407.0,5911.0,61362,Spring Valley,IL,78750.0,0.0,0.0
32.4,-98.8,84500.0,35949.0,2310.0,5628.0,76448,Eastland,TX,135000.0,0.0,0.0
40.68,-74.36,641000.0,129306.0,2486.0,6730.0,07092,Mountainside,NJ,692000.0,749450.0,0.0
42.43,-71.32,854300.0,149539.0,2052.0,5112.0,01773,Lincoln,MA,1495000.0,0.0,0.0
41.38,-72.58,402700.0,112761.0,2474.0,6525.0,06419,Chester,CT,399000.0,472500.0,0.0
35.3,-106.4,356900.0,83209.0,2393.0,5052.0,87043,Placitas,NM,450000.0,469000.0,0.0
32.88,-84.61,79100.0,32878.0,2455.0,6091.0,31816,Manchester,GA,85000.0,0.0,71000.0
41.3,-75.2,158400.0,47165.0,1905.0,4526.0,18426,Greene,PA,189000.0,0.0,149900.0
41.8,-78.0,121400.0,44842.0,2417.0,5929.0,16915,Coudersport,PA,130950.0,0.0,0.0
41.42,-74.03,300600.0,80692.0,2278.0,5870.0,12518,Cornwall,NY,269000.0,0.0,0.0
37.98,-75.85,116700.0,31522.0,2185.0,5236.0,21817,Crisfield,MD,134450.0,0.0,65073.0
38.1,-88.5,67800.0,35362.0,2389.0,5748.0,62859,McLeansboro,IL,85000.0,0.0,0.0
43.01,-70.76,521100.0,95000.0,2200.0,5162.0,03870,Rye,NH,849000.0,0.0,0.0
37.6,-76.9,220000.0,63288.0,2070.0,5426.0,23181,West Point,VA,267500.0,0.0,0.0
32.83,-109.77,156600.0,55714.0,2046.0,6218.0,85552,Thatcher,AZ,210000.0,0.0,0.0
35.7,-81.1,113900.0,53003.0,2302.0,5864.0,28609,Catawba,NC,299000.0,0.0,0.0
39.28,-94.52,219100.0,69643.0,2045.0,5404.0,64156,Kansas City,MO,349500.0,363500.0,0.0
35.5,-83.1,204700.0,40714.0,1419.0,2916.0,28751,Maggie Valley,NC,275000.0,479500.0,0.0
31.1,-83.1,85000.0,31151.0,2361.0,6560.0,31635,Lakeland,GA,129900.0,0.0,0.0
37.0,-88.0,98200.0,38397.0,1971.0,5298.0,42038,Eddyville,KY,254450.0,0.0,0.0
30.5,-87.7,111800.0,38024.0,2092.0,5420.0,36580,Summerdale,AL,199000.0,0.0,0.0
19.3,-155.5,408500.0,49847.0,2444.0,6505.0,96704,Captain Cook,HI,349000.0,699475.0,194000.0
41.44,-73.06,267800.0,85560.0,2355.0,6033.0,06403,Beacon Falls,CT,289000.0,0.0,0.0
42.7,-74.9,260300.0,57375.0,2450.0,5561.0,13326,Cooperstown,NY,392000.0,437000.0,0.0
30.16,-95.66,133100.0,59576.0,1582.0,4600.0,77362,Pinehurst,TX,404945.0,430945.0,0.0
38.44,-76.53,335900.0,109750.0,2235.0,6471.0,20685,Saint Leonard,MD,334990.0,0.0,0.0
35.76,-84.12,154300.0,54405.0,2262.0,5785.0,37737,Friendsville,TN,230652.5,0.0,0.0
41.25,-82.13,173200.0,64514.0,2205.0,6118.0,44050,Lagrange,OH,174995.0,0.0,0.0
40.5,-121.8,215800.0,46045.0,1986.0,4506.0,96088,Shingletown,CA,289900.0,0.0,0.0
47.5,-114.1,184200.0,38569.0,2477.0,6752.0,59864,Ronan,MT,237000.0,0.0,0.0
41.38,-72.77,312600.0,94042.0,2433.0,6853.0,06472,North Branford,CT,372200.0,0.0,0.0
32.3,-94.9,72500.0,40988.0,2572.0,7548.0,75684,Overton,TX,139900.0,0.0,0.0
36.8,-83.3,72000.0,26296.0,2079.0,5150.0,40831,Harlan,KY,100900.0,0.0,0.0
37.7,-93.8,96900.0,31134.0,2210.0,5259.0,65785,Stockton,MO,99900.0,0.0,0.0
41.52,-71.47,408100.0,109375.0,2108.0,5860.0,02874,North Kingstown,RI,565000.0,0.0,0.0
42.3,-75.7,122500.0,51260.0,2458.0,5948.0,13778,Greene,NY,149900.0,0.0,0.0
35.2,-106.3,287400.0,75452.0,2122.0,4894.0,87047,Sandia Park,NM,465000.0,562000.0,0.0
39.32,-77.62,175900.0,56708.0,1888.0,4885.0,21716,Brunswick,MD,304000.0,0.0,202500.0
39.89,-75.28,119900.0,54388.0,2461.0,6606.0,19032,Folcroft,PA,119949.5,0.0,119900.0
43.6,-86.1,82200.0,37880.0,2308.0,5991.0,49421,Hesperia,MI,124700.0,0.0,0.0
40.7,-89.2,150000.0,56010.0,2351.0,6713.0,61530,Eureka,IL,147000.0,0.0,0.0
40.72,-74.81,481200.0,133750.0,2336.0,6503.0,07830,Tewksbury,NJ,609000.0,0.0,0.0
44.3,-84.5,68300.0,28568.0,1925.0,4058.0,48656,Saint Helen,MI,77200.0,0.0,0.0
31.6,-95.4,79700.0,36631.0,2422.0,5718.0,75844,Grapeland,TX,248600.0,0.0,0.0
26.3,-97.5,58900.0,34324.0,2154.0,6623.0,78583,Rio Hondo,TX,235000.0,0.0,0.0
34.7,-98.3,139200.0,61685.0,1722.0,4675.0,73538,Elgin,OK,215500.0,0.0,0.0
40.04,-74.49,343700.0,85301.0,2315.0,6945.0,08533,Plumsted,NJ,379900.0,0.0,0.0
44.5,-85.5,135400.0,51406.0,2215.0,7789.0,49649,Kingsley,MI,179900.0,0.0,0.0
45.7,-90.4,130500.0,43634.0,2212.0,4872.0,54555,Phillips,WI,139900.0,0.0,0.0
40.42,-75.99,184200.0,60870.0,2376.0,7686.0,19533,Bern,PA,274932.0,0.0,0.0
36.9,-80.9,108800.0,47132.0,2466.0,6169.0,24360,Max Meadows,VA,165000.0,0.0,0.0
40.41,-79.58,152200.0,53146.0,2340.0,5105.0,15626,Delmont,PA,217450.0,0.0,0.0
37.9,-76.4,225900.0,54250.0,2236.0,5099.0,22473,Heathsville,VA,299250.0,0.0,0.0
37.4,-77.1,233500.0,66463.0,2006.0,5175.0,23140,Providence Forge,VA,339500.0,389000.0,0.0
28.8,-82.2,103900.0,32056.0,2129.0,4789.0,33538,Lake Panasoffkee,FL,139990.0,0.0,0.0
34.3,-85.6,90600.0,32975.0,2032.0,4836.0,35959,Cedar Bluff,AL,259450.0,0.0,0.0
38.8,-93.6,134300.0,46506.0,2345.0,5981.0,65336,Knob Noster,MO,185950.0,0.0,0.0
35.5,-81.8,134900.0,36132.0,2259.0,5562.0,28018,Bostic,NC,240000.0,0.0,0.0
41.2,-74.31,276000.0,66888.0,1917.0,4539.0,10925,Greenwood Lake,NY,244950.0,0.0,203500.0
39.77,-76.68,216800.0,74684.0,2298.0,5806.0,17361,Shrewsbury,PA,347970.5,348036.0,0.0
33.66,-86.88,162100.0,72500.0,2032.0,5367.0,35117,Mount Olive,AL,169900.0,0.0,0.0
37.6,-87.1,91100.0,51111.0,2155.0,5799.0,42376,Utica,KY,219950.0,0.0,0.0
40.91,-74.67,287600.0,93633.0,2326.0,6436.0,07850,Roxbury,NJ,286500.0,0.0,252400.0
40.15,-74.55,395900.0,109402.0,2329.0,6582.0,08501,Upper Freehold,NJ,539900.0,0.0,0.0
41.69,-111.82,221900.0,63284.0,2220.0,7218.0,84332,Providence,UT,332450.0,374900.0,0.0
34.1,-78.1,181400.0,52003.0,1931.0,4903.0,28479,Winnabow,NC,260460.0,291920.0,0.0
38.58,-90.67,372200.0,106513.0,2400.0,6914.0,63038,Wildwood,MO,550000.0,559900.0,0.0
44.6,-68.7,120800.0,46731.0,2373.0,5468.0,04416,Bucksport,ME,159900.0,0.0,0.0
30.0,-98.9,198400.0,49533.0,2217.0,5930.0,78013,Comfort,TX,419000.0,0.0,0.0
40.13,-75.21,470500.0,112813.0,2134.0,5999.0,19034,Upper Dublin,PA,549900.0,575000.0,0.0
29.3,-90.6,85700.0,43074.0,2118.0,6143.0,70344,Chauvin,LA,116450.0,0.0,0.0
42.83,-84.44,159700.0,65370.0,2067.0,5178.0,48808,Bath,MI,209900.0,0.0,0.0
42.89,-73.37,150300.0,54716.0,2517.0,6262.0,12090,Hoosick Falls,NY,129000.0,0.0,104900.0
38.64,-75.87,186800.0,54662.0,2299.0,5979.0,21643,Hurlock,MD,199000.0,0.0,0.0
36.9,-85.1,94200.0,32236.0,2069.0,4953.0,42629,Jamestown,KY,182500.0,0.0,0.0
42.83,-72.06,201500.0,64500.0,2234.0,5457.0,03452,Jaffrey,NH,269900.0,0.0,0.0
40.89,-73.37,561300.0,94929.0,2324.0,6292.0,11721,Centerport,NY,699999.0,0.0,0.0
40.92,-74.64,328100.0,81330.0,1881.0,3944.0,07856,Mount Arlington,NJ,354900.0,0.0,0.0
38.2,-120.4,292700.0,47479.0,1998.0,4368.0,95247,Murphys,CA,382700.0,0.0,0.0
34.9,-84.2,152100.0,39615.0,1797.0,4333.0,30559,Mineral Bluff,GA,350000.0,0.0,0.0
41.24,-81.64,284000.0,84179.0,2256.0,6109.0,44286,Richfield,OH,400000.0,454950.0,0.0
38.4,-120.7,341400.0,59239.0,2091.0,4680.0,95685,Sutter Creek,CA,487000.0,0.0,0.0
44.6,-87.5,121300.0,43301.0,2299.0,5345.0,54201,Algoma,WI,137250.0,0.0,0.0
33.6,-81.6,117100.0,38125.0,2210.0,5864.0,29805,Aiken,SC,232250.0,0.0,0.0
32.5,-88.9,117800.0,54543.0,2257.0,5983.0,39325,Collinsville,MS,226800.0,0.0,0.0
40.2,-105.4,368000.0,80997.0,1957.0,4461.0,80540,Lyons,CO,645000.0,0.0,0.0
40.64,-74.44,713200.0,107861.0,2246.0,6157.0,07069,Watchung,NJ,629000.0,0.0,0.0
42.94,-83.05,156400.0,55446.0,2226.0,6070.0,48003,Almont,MI,224900.0,0.0,0.0
46.7,-114.1,276600.0,75714.0,2094.0,5448.0,59833,Florence,MT,369250.0,0.0,0.0
37.8,-92.4,126000.0,41895.0,2395.0,5869.0,65556,Richland,MO,98200.0,0.0,0.0
39.21,-74.72,337400.0,76563.0,2035.0,5599.0,08230,Upper,NJ,315000.0,0.0,0.0
34.9,-92.4,127300.0,41669.0,2194.0,5376.0,72106,Mayflower,AR,142450.0,0.0,0.0
43.2,-71.7,277900.0,81250.0,2204.0,5589.0,03229,Hopkinton,NH,323500.0,0.0,0.0
