"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"90044","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",45,175750,189900,185125,194950,185250,192450,189450,184345,189900,179900,187000,188000,185450,189499.5,199000,189900,180000,184900,189900,199000,199000,190225,189000,190550,190000,189000,192900,189900,189000,190000,196900,199000,189900,198000,205000,215000,214550,220000,219450,235000,239900,239950,245000,250000,249000,248500,252450,259950,250450,259900,269900,269450,271500,265000,275000,279900,285000,285000,280000,280000,295000,290200,292750,299500,3e+05,299000,305000,315000,316000,310000,317950,320000,319900,333800,330000,332499.5,339000,340000,350000,350000,345000,360000,350000,344017,350000,349000,353999.5,355000,369000,377000,389900,384000,397000,399900,4e+05,4e+05,405000,399950,419000,419000,419900,420000,419900,419950,420000,425000,425000
"44035","Elyria","OH","Cleveland-Elyria","Lorain County",46,59900,64900,61900,62500,64900,62900,60000,59900,59900,59900,58900,54950,54900,50065,49950,52000,52700,50000,52200,49900,49900,54900,51250,49900,50000,49900,49900,48950,49900,48950,49900,49900,52000,55000,52500,49900,53250,51000,52500,54000,51000,54950,55000,50749.5,49900,54500,55000,54900,54500,54900,52000,53900,54500,54700,54900,55000,55000,54900,55000,54900,54900,54857,54800,54500,57000,55000,54900,54850,59000,54900,54900,54900,55200,55000,58000,59900,59900,59500,62500,59900,59900,59900,59900,59900,59950,59900,61700,59900,61900,62800,59900,57500,59900,64900,63000,60500.5,65000,62500,65000,67000,65000,68000,68000,69850,69900,69900,67800
"90805","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",47,229950,225000,226500,229000,230000,229000,230000,235000,230000,229999,230000,230000,220300,219900,218000,220000,220000,225000,225000,220000,220000,219900,219900,215000,210950,209900,214900,214900,218000,220000,220000,229450,230000,234900,239900,250000,259000,254950,265000,265000,279900,279990,289999,3e+05,299000,299900,299999.5,309499.5,305000,310000,314900,310000,319950,319900,317450,324950,320000,322499,320000,317000,328000,329450,330000,335000,335000,330000,335000,349900,350000,349950,349450,355000,359900,364997,374900,374900,374900,375000,372500,385000,395000,395000,384999,385000,379000,385000,399000,4e+05,405000,409999.5,420000,424999,425000,429900,430000,440000,439950,435000,435000,435000,449900,450000,459000,462500,459450,459450,449900
"90650","Norwalk","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",48,250000,250000,260000,260000,265000,265000,264900,265000,260000,259900,260000,260000,255000,250000,250000,254771,254000,255000,250000,249900,250000,245000,249000,245000,249000,249900,247300,245000,249900,249000,250000,255500,257900,257900,260000,265000,270000,272550,275000,275000,289900,295000,299900,309900,315000,311000,304901.5,314900,325000,325000,335000,339900,339900,350000,355000,350000,349900,349950,350000,349450,350000,350000,360000,360000,360000,365000,375000,375000,374900,371770,371770,379000,375000,380000,380000,389000,395000,399000,410000,420000,420000,425000,424900,425000,424950,430000,430000,429925,435000,435000,437000,438900,435000,439000,449000,449700,459900,459000,450000,464949.5,459000,460000,469885,475000,475000,475000,475000
"11234","New York","NY","New York-Newark-Jersey City","Kings County",49,210000,210000,210000,209000,210000,210000,209500,192500,195000,202000,195000,182000,184500,172499.5,179000,189000,184000,172499.5,172499.5,175000,169999,169000,169999,172500,179000,175000,179000,176500,189000,179500,182500,180000,179000,179000,179000,179000,180000,179000,179000,179000,165000,165000,165000,179000,179000,169000,169000,175900,175000,175000,179000,177450,175000,169000,170000,175000,165000,175000,176500,175000,179999,179999,175000,179000,179000,175000,179900,179900,179000,179900,179000,175000,179000,179000,179450,179000,179000,179000,179000,179000,179999.5,179000,189000,189450,189950,189000,189950,190000,190000,195000,195000,195000,195000,199000,199000,199000,195000,199500,199500,204900,204900,2e+05,203000,205000,2e+05,199500,202500
"85710","Tucson","AZ","Tucson","Pima County",50,117900,115000,109900,114900,104900,104900,103500,105500,98950,94900,94900,94900,89500,84900,87000,84900,84900,84000,80450,80000,78450,75500,74000,74900,73200,74100,74925,73900,73900,73000,75000,75000,79900,84900,81900,80000,80000,80000,84925,84900,82950,84900,84900,84450,84450,88250,85000,86750,84050,94250,94900,94900,88000,90000,95000,89900,88700,87900,86000,90000,90000,94900,93450,1e+05,99999,103450,99999.5,105900,105000,104950,107500,109000,108000,98450,100500,109000,109900,110000,115000,114900,110000,116000,119990,121000,118900,117450,116450,110000,125000,126239,129000,117900,122900,125000,125000,125000,125000,122900,134950,129900,128000,134000,134000,140000,140000,139500,144450
"28027","Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,1e+05,1e+05,100700,110950,108000,116900,114450,111900,109700,109700,108000,116250,115000,122500,114450,121779.5,117155,130000,131000,125000,124999.5,124900,124900
"19143","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",52,69650,64400,68450,68900,67450,65000,63950,60000,59999,65000,65000,65000,63880.5,64000,65000,63740.5,64900,64700,64900,63750,60000,59900,59900,59900,59900,56250,58450,54950,55450,59000,59900,58000,59900,53650,50000,52290,49900,50000,47500,51500,49050,49475,49949.5,49900,58499,59900,59900,59900,55000,55000,56995,57500,57750,55000,54900,59385,59000,59835,58945,57995,55000,54900,58500,60000,58450,54900,60000,55000,56000,55500,55500,60000,60000,59500,59000,60000,60000,57000,60000,59500,59900,60000,64000,65000,64500,64900,69250,69000,67500,65000,65000,72900,70000,76250,75000,71250,71625,73300,72000,79900,79900,79000,75000,84450,84000,80000,78950
"37075","Hendersonville","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136225,139900,144950,149980.5,137450,142450,137900,129950,137317,137450,129950,146242,150487,159900,155295,157400,152000,169950,174950,179900,170000
"60617","Chicago","IL","Chicago-Naperville-Elgin","Cook County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000,59700,59900,55000,59900,59900,59500,59975,59975,59900,59000,61300,64900,67950,65375,66950,69000,70000,65000,72499.5,65000,67300,70000,69900,69900,69900,69900,75000,75600,72400,70000,69900,69000,75000,79514,84549.5,84900,85500,83500,83283.5,81000,80000,79000,77600,79900,80000,79950,85000,89900,89900,89900,89900,90000,92000,89000
"30281","Stockbridge","GA","Atlanta-Sandy Springs-Roswell","Henry County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000,75000,74900,75000,75000,79999.5,79900,80000,80000,79050,77950,79900,77175,79900,89400,86000,89900,89900,89900,85000,90000,90000,90000,86000,90000,90900,93900,95000,94900,93900,97900,96900,98900,1e+05,104900,109000,110000,114900,109900,110000,111383.5,112900,114900,112750,113150,110359,113700,114900,114000,117900,119950,124900,124900,125000,129900,129900,130000,132900,129900,132850
"32210","Jacksonville","FL","Jacksonville","Duval County",56,79900,79000,74900,74900,72000,69999,69900,69900,69900,69000,69425,69000,60000,59900,59994.5,59900,59700,59700,59900,59900,56000,54975,54900,54900,50000,50000,56900,54950,51000,49900,55000,54900,54000,54000,52500,52750,54000,51000,53000,53000,53000,54000,54900,50000,57500,57250,58900,59900,54900,54900,54950,54950,55000,59900,59950,61800,59949.5,62000,63199.5,64900,60000,62340,63800,64000,68000,65000,65000,66750,65000,65250,69900,68034,69450,70000,70000,70685.5,77950,78000,75000,79900,80000,84999.5,85000,90000,92000,96250,99900,98432.5,1e+05,101900,99700,99900,99900,101761,109500,109900,109450,114700,115000,115000,116900,120000,120000,120000,120000,120000,124900
"85225","Chandler","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101500,110000,109950,107000,107000,110000,109700,109500,110000,110000,110000,112500,117900,118450,114900,114900,113900,119500,118500,114945,114900,115000,116000,115000,119900,124900,125900,129900,135000,130499.5,131000,138500,140000,140000,138500,144350,149900,150000,145000,150000,149500,145000,150000,155000,160000,160000,155000,159900,152900,156000,155900,155000,155000,159900,164450,164000,165000,165000,164250,160999.5,165000,167000,169949.5,168250
"94558","Napa","CA","Napa","Napa County",58,279000,284750,280000,289000,279500,277000,269500,269475,264900,250875,239500,241200,237000,225000,236000,219450,220000,237500,234950,239000,239000,239000,249900,238750,244900,250550,244900,239000,248888,248144,235000,238800,238900,249000,238900,239000,270000,248000,245500,246866,275000,299949.5,309900,327500,330000,330000,325000,317500,305000,303750,339000,339500,349950,349500,350000,350000,369000,369250,369000,359500,379500,384500,375000,379500,379000,392500,392500,399000,4e+05,405000,399000,399000,399000,399500,415000,419999,419250,410000,405000,415000,435000,425000,425000,406250,415000,398500,435000,460000,444700,457250,475000,474900,465000,470000,485000,474999,474999.5,479500,477500,495000,499000,499000,499000,498500,499000,499000,491750
"80134","Parker","CO","Denver-Aurora-Lakewood","Douglas County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,145000,135000,144900,142200,144500,155000,165000,163900,169200,169500,159970,156500,155000,160000,163925,164975,149900,175000,177000,175250,175450,171000,165000,175000,155000,180000,179700,179500,191000,199950,2e+05,215000,215000,215000,211500,215000,217450,213750,217500,206000,224973,240000,240000,244900,235000,225000,235000,237497.5,215000,210000,230000,240000,250000,253500,260000,262000,250000,262500,270000,273900,274950,272900,275000,275000,275000,275000,275000,278000,278100,276750,279900,280000
"91910","Chula Vista","CA","San Diego-Carlsbad","San Diego County",60,224900,239900,239900,239900,238750,240000,234000,238000,235000,225000,225000,229950,230000,229000,230614,230000,227000,225000,225000,220000,211000,2e+05,199900,2e+05,199900,2e+05,199900,199900,210000,215000,215000,216750,220000,219950,229000,229950,219900,220000,225000,240000,240000,240000,249000,265000,275000,255000,280000,259000,282500,289450,289000,299000,249900,268900,290000,299900,304949.5,299900,315000,307495,299900,265000,290000,299950,299900,299800,312500,317500,312500,322500,3e+05,315000,324900,340000,337450,330000,349900,342500,348500,349000,355000,349000,335000,360000,375000,379999.5,380000,371950,363500,399000,420000,424900,399000,399450,399900,399000,400950,412500,4e+05,424900,399000,425000,407500,399000,425000,405000,4e+05
"87114","Albuquerque","NM","Albuquerque","Bernalillo County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120949.5,113700,107450,120000,124900,123450,120000,123500,120435,124950,125000,126500,124900,125000,126500,126500,125000,128700,125000,125000,124756,137000,135500,135500,120000,133700,139000,131750,120000,130000,140500,138000,134900,132050,129000,129000,131500,135000,138450,136900,135950,139000,130000,122000,119600,125250,127700,138371,145450,150000,149900
"06010","Bristol","CT","Hartford-West Hartford-East Hartford","Hartford County",62,145200,149000,149900,147900,147950,148000,149900,155000,149900,147900,149900,145000,149000,146900,139939,144900,146900,144900,139900,139900,139900,133300,130000,129900,124900,126900,125000,127000,126480,124900,123900,129900,124900,124900,125000,127200,124900,124900,124900,124900,124900,124900,125000,126900,129900,129900,126000,124900,123900,124900,120000,124900,129900,130000,132200,134900,131900,129900,129900,125000,125000,125000,126250,125000,125900,129000,127450,125000,132750,130000,129900,126000,125000,127000,127000,129900,130000,132900,131500,129900,129900,129900,129900,129900,124950,126615,125900,129900,139200,139900,135000,138125,139900,139900,134900,136900,135000,131250,129250,129500,129900,132000,134900,134900,137000,139000,135450
"17603","Lancaster","PA","Lancaster","Lancaster County",63,111400,109900,122700,117200,120450,114900,104950,1e+05,104950,105000,104900,98750,99500,95900,95900,99900,99900,104900,104450,104900,105000,104900,102900,104900,99900,95000,93500,94500,89900,89900,91900,89900,90949.5,92500,89999,92500,92700,95450,97500,99900,98250,97900,98000,99900,98500,94900,98000,95950,98500,99000,99400,97900,99000,99900,97900,99900,96250,97500,99500,97900,98700,99500,96400,99994.5,109800,112900,109950,109900,109500,108000,99900,99450,99949.5,99800,104000,103450,104950,114900,114900,112900,112000,109900,109900,109900,102950,119900,116450,114900,114900,114900,115000,109400,105900,105000,109000,109900,109900,111119,115000,119900,124400,123900,129900,129900,132000,129900,129122
"85308","Glendale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",64,102000,98000,99000,95000,95000,94000,92500,90000,89900,84900,85000,85000,84200,79950,79900,79900,80000,79900,77950,78650,78500,79000,75700,75000,76500,75250,79900,80500,84050,87450,87900,87750,90000,97500,97750,99999,99900,99900,98500,102450,104900,119000,119950,125500,126000,129900,129350,129950,130000,129900,135000,133875,133475,133750,135000,137800,130000,127450,129950,125000,130000,129900,126000,129950,133750,130000,117000,135000,142450,139900,144900,140000,146900,148950,149950,154900,159900,155000,160000,161950,149000,149000,154950,154995,157450,165000,174900,175000,175000,176900,170950,171900,173900,177700,179900,179900,175000,185000,180950,186900,185000,186449.5,175950,185000,188999.5,188999,195423.5
"89108","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",65,70000,69000,69000,67400,66900,64900,64900,67500,65800,65700,65000,64500,65000,62900,59900,59900,60000,59900,59888,60000,59949.5,59900,58500,58000,56500,59000,57777,59000,60000,60000,63900,60000,60000,64000,64000,67500,65000,69000,70000,71250,75000,74900,75000,83600,84999,84900,84950,89900,89000,84900,85000,85000,85000,89000,89500,89999.5,89950,94000,98694,99000,99000,109900,104499.5,99894,107500,105000,105000,1e+05,105000,114950,115450,114900,110000,109900,105450,109999,110000,119900,119994.5,118444,119999.5,124900,124450,125000,125500,132199.5,131815.5,129994.5,127500,135000,145000,149000,149000,145500,149900,149900,165000,160000,155000,155000,150000,160975,161950,149900,155450,155000,155000
"85281","Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,103950,113500,114900,110000,109900,114899,118000,115000,109900,114450,120000,114950,119950,119900,120000,120000,119950,120000,122000,125000,110000,125000,115000,125500,127000,135000,134500,134500,135000,135000,135000,135000,139000,139000,135000,133000,139000,145000,145000,149999.5,142900,142000,150000,155000,158500,156000,160000,158500,154900,157200,161500,169900,169900,169900,163000,169000,169000,172250,165000,171125,179000
"48180","Taylor","MI","Detroit-Warren-Dearborn","Wayne County",67,29900,30000,30000,29995,29900,29900,29900,29900,28950,29900,29900,27950,25200,24000,24900,25000,24900,24500,23400,23000,23900,23900,22950,24479,24900,24000,24900,24900,24000,23950,27200,29900,29800,29900,29900,29950,30000,31900,30400,30550,32250,32900,35000,35900,35000,37900,34999,35999,39000,39900,38000,42677.5,39900,41700,40000,45000,45000,44950,44900,43250,44275,45000,44900,45250,48500,45200,49900,49900,49900,49900,49900,49900,51950,51900,53450,54000,56000,55900,55900,55000,55900,57000,55500,53150,55000,57000,57750,59900,60000,62900,63765,64823.5,64950,64900,64900,65000,67000,66000,69650,65000,67900,69900,69975,69999,70250,74949.5,72964.5
"94533","Fairfield","CA","Vallejo-Fairfield","Solano County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,223250,230000,239000,230000,239000,236500,238250,240000,241950,239975,237000,229000,239000,251500,263500,259900,269450,274000,275000,269900,275000,280000,285000,285000,290000,299745,298000,289450,299900,307000,308500,304500,3e+05,309995,311950,317000,325000,325000,329250,330000,329750,327500,349900,336705.5,337600,339250
"43055","Newark","OH","Columbus","Licking County",69,75300,75000,74700,72500,74900,74000,69900,74900,72500,69950,69900,71000,74500,72000,72900,69900,69900,68950,64900,62500,62363,64950,65000,66450,65000,65000,65000,65000,68900,67700,67900,67700,62000,61900,62385,59900,61400,60000,62770,68000,68000,67500,66950,67000,67800,66400,68000,69900,69900,70000,71950,69950,69900,74770,72000,72900,74900,74950,74500,74500,72625,72000,71838.5,71900,69900,69900,74638.5,74900,74338.5,73900,72900,72900,74450,75450,75450,79900,79900,79900,79900,78500,79500,75900,74900,74900,74500,74900,77700,79900,79900,78900,79900,79900,83450,84638.5,84388.5,84900,82500,84900,82000,78500,74900,78444,84000,84900,83950,84450,89777
